# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-07-12 15:03:25 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01449790 Beltzville Lake near Parryville, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01449790
#            TS   parameter     statistic     Description
#        307657       00062     00003     Elevation of reservoir water surface above datum, feet (Mean)
#        307980       00062     00002     Elevation of reservoir water surface above datum, feet (Minimum)
#        307981       00062     00001     Elevation of reservoir water surface above datum, feet (Maximum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	307657_00062_00003	307657_00062_00003_cd	307980_00062_00002	307980_00062_00002_cd	307981_00062_00001	307981_00062_00001_cd
USGS	01449790	2013-07-27	628.03	A	628.03	A	628.04	A
USGS	01449790	2013-07-28	628.09	A	628.04	A	628.15	A
USGS	01449790	2013-07-29	628.30	A	628.15	A	628.37	A
USGS	01449790	2013-07-30	628.09	A	628.03	A	628.22	A
USGS	01449790	2013-07-31	628.01	A	628.00	A	628.03	A
USGS	01449790	2013-08-01	628.04	A	628.00	A	628.07	A
USGS	01449790	2013-08-02	628.05	A	628.04	A	628.06	A
USGS	01449790	2013-08-03	628.08	A	628.06	A	628.11	A
USGS	01449790	2013-08-04	628.10	A	628.10	A	628.11	A
USGS	01449790	2013-08-05	628.08	A	628.07	A	628.10	A
USGS	01449790	2013-08-06	628.05	A	628.03	A	628.07	A
USGS	01449790	2013-08-07	628.02	A	628.00	A	628.03	A
USGS	01449790	2013-08-08	628.01	A	628.00	A	628.02	A
USGS	01449790	2013-08-09	628.21	A	628.02	A	628.38	A
USGS	01449790	2013-08-10	628.48	A	628.38	A	628.54	A
USGS	01449790	2013-08-11	628.55	A	628.54	A	628.56	A
USGS	01449790	2013-08-12	628.46	A	628.30	A	628.54	A
USGS	01449790	2013-08-13	628.18	A	628.10	A	628.30	A
USGS	01449790	2013-08-14	628.03	A	628.00	A	628.10	A
USGS	01449790	2013-08-15	628.00	A	627.98	A	628.02	A
USGS	01449790	2013-08-16	628.04	A	628.02	A	628.05	A
USGS	01449790	2013-08-17	628.06	A	628.05	A	628.07	A
USGS	01449790	2013-08-18	628.08	A	628.07	A	628.09	A
USGS	01449790	2013-08-19	628.09	A	628.09	A	628.10	A
USGS	01449790	2013-08-20	628.10	A	628.09	A	628.10	A
USGS	01449790	2013-08-21	628.10	A	628.09	A	628.11	A
USGS	01449790	2013-08-22	628.15	A	628.09	A	628.22	A
USGS	01449790	2013-08-23	628.23	A	628.21	A	628.25	A
USGS	01449790	2013-08-24	628.15	A	628.09	A	628.21	A
USGS	01449790	2013-08-25	628.03	A	627.97	A	628.09	A
USGS	01449790	2013-08-26	627.95	A	627.92	A	627.97	A
USGS	01449790	2013-08-27	628.00	A	627.97	A	628.01	A
USGS	01449790	2013-08-28	628.07	A	628.00	A	628.14	A
USGS	01449790	2013-08-29	628.18	A	628.14	A	628.30	A
USGS	01449790	2013-08-30	628.34	A	628.30	A	628.36	A
USGS	01449790	2013-08-31	628.35	A	628.33	A	628.36	A
USGS	01449790	2013-09-01	628.33	A	628.32	A	628.34	A
USGS	01449790	2013-09-02	628.46	A	628.31	A	628.66	A
USGS	01449790	2013-09-03	628.76	A	628.66	A	628.84	A
USGS	01449790	2013-09-04	628.57	A	628.54	A	628.67	A
USGS	01449790	2013-09-05	628.58	A	628.57	A	628.59	A
USGS	01449790	2013-09-06	628.54	A	628.47	A	628.58	A
USGS	01449790	2013-09-07	628.40	A	628.32	A	628.48	A
USGS	01449790	2013-09-08	628.23	A	628.14	A	628.32	A
USGS	01449790	2013-09-09	628.09	A	628.07	A	628.14	A
USGS	01449790	2013-09-10	628.10	A	628.08	A	628.11	A
USGS	01449790	2013-09-11	628.12	A	628.11	A	628.13	A
USGS	01449790	2013-09-12	628.15	A	628.12	A	628.22	A
USGS	01449790	2013-09-13	628.22	A	628.19	A	628.25	A
USGS	01449790	2013-09-14	628.16	A	628.12	A	628.19	A
USGS	01449790	2013-09-15	628.08	A	628.05	A	628.12	A
USGS	01449790	2013-09-16	628.03	A	628.01	A	628.05	A
USGS	01449790	2013-09-17	628.01	A	627.99	A	628.02	A
USGS	01449790	2013-09-18						
USGS	01449790	2013-09-19						
USGS	01449790	2013-09-20	628.01	A	628.00	A	628.02	A
USGS	01449790	2013-09-21	628.03	A	628.01	A	628.08	A
USGS	01449790	2013-09-22	628.11	A	628.07	A	628.13	A
USGS	01449790	2013-09-23	628.13	A	628.12	A	628.14	A
USGS	01449790	2013-09-24	628.13	A	628.12	A	628.13	A
USGS	01449790	2013-09-25	628.12	A	628.11	A	628.13	A
USGS	01449790	2013-09-26	628.12	A	628.11	A	628.13	A
USGS	01449790	2013-09-27	628.11	A	628.10	A	628.11	A
USGS	01449790	2013-09-28	628.09	A	628.08	A	628.10	A
USGS	01449790	2013-09-29	628.08	A	628.07	A	628.09	A
USGS	01449790	2013-09-30	628.04	A	627.96	A	628.07	A
USGS	01449790	2013-10-01	627.90	A	627.88	A	627.96	A
USGS	01449790	2013-10-02	627.91	A	627.90	A	627.93	A
USGS	01449790	2013-10-03	627.93	A	627.92	A	627.94	A
USGS	01449790	2013-10-04	627.95	A	627.94	A	627.97	A
USGS	01449790	2013-10-05	627.98	A	627.96	A	627.99	A
USGS	01449790	2013-10-06	628.01	A	627.99	A	628.02	A
USGS	01449790	2013-10-07	628.06	A	628.01	A	628.13	A
USGS	01449790	2013-10-08	628.14	A	628.12	A	628.16	A
USGS	01449790	2013-10-09	628.09	A	628.05	A	628.12	A
USGS	01449790	2013-10-10	628.03	A	628.02	A	628.06	A
USGS	01449790	2013-10-11	628.00	A	627.99	A	628.02	A
USGS	01449790	2013-10-12	628.01	A	628.00	A	628.02	A
USGS	01449790	2013-10-13	628.02	A	628.02	A	628.03	A
USGS	01449790	2013-10-14	628.03	A	628.02	A	628.04	A
USGS	01449790	2013-10-15	628.04	A	628.03	A	628.04	A
USGS	01449790	2013-10-16	628.03	A	628.02	A	628.04	A
USGS	01449790	2013-10-17	628.02	A	628.02	A	628.04	A
USGS	01449790	2013-10-18	628.04	A	628.03	A	628.05	A
USGS	01449790	2013-10-19	628.04	A	628.03	A	628.06	A
USGS	01449790	2013-10-20	628.05	A	628.04	A	628.05	A
USGS	01449790	2013-10-21	628.04	A	628.03	A	628.05	A
USGS	01449790	2013-10-22	628.03	A	628.02	A	628.04	A
USGS	01449790	2013-10-23	628.01	A	628.00	A	628.03	A
USGS	01449790	2013-10-24	627.99	A	627.98	A	628.01	A
USGS	01449790	2013-10-25	627.98	A	627.97	A	627.99	A
USGS	01449790	2013-10-26	627.97	A	627.96	A	627.98	A
USGS	01449790	2013-10-27	627.97	A	627.96	A	627.97	A
USGS	01449790	2013-10-28	627.97	A	627.96	A	627.97	A
USGS	01449790	2013-10-29	627.97	A	627.96	A	627.97	A
USGS	01449790	2013-10-30	627.97	A	627.97	A	627.98	A
USGS	01449790	2013-10-31	627.98	A	627.97	A	628.00	A
USGS	01449790	2013-11-01	628.05	A	628.00	A	628.10	A
USGS	01449790	2013-11-02	628.10	A	628.09	A	628.10	A
USGS	01449790	2013-11-03	628.09	A	628.08	A	628.11	A
USGS	01449790	2013-11-04	628.07	A	628.04	A	628.09	A
USGS	01449790	2013-11-05	628.03	A	628.01	A	628.05	A
USGS	01449790	2013-11-06	628.02	A	628.02	A	628.03	A
USGS	01449790	2013-11-07	628.04	A	628.02	A	628.06	A
USGS	01449790	2013-11-08	628.02	A	627.90	A	628.07	A
USGS	01449790	2013-11-09	627.74	A	627.58	A	627.90	A
USGS	01449790	2013-11-10	627.45	A	627.40	A	627.58	A
USGS	01449790	2013-11-11	627.40	A	627.39	A	627.42	A
USGS	01449790	2013-11-12	627.40	A	627.38	A	627.41	A
USGS	01449790	2013-11-13	627.39	A	627.37	A	627.40	A
USGS	01449790	2013-11-14	627.34	A	627.23	A	627.38	A
USGS	01449790	2013-11-15	627.06	A	626.85	A	627.23	A
USGS	01449790	2013-11-16	626.63	A	626.42	A	626.85	A
USGS	01449790	2013-11-17	626.22	A	626.11	A	626.42	A
USGS	01449790	2013-11-18	626.16	A	626.12	A	626.19	A
USGS	01449790	2013-11-19	626.19	A	626.17	A	626.21	A
USGS	01449790	2013-11-20	626.20	A	626.19	A	626.21	A
USGS	01449790	2013-11-21	626.19	A	626.19	A	626.20	A
USGS	01449790	2013-11-22	626.19	A	626.19	A	626.20	A
USGS	01449790	2013-11-23	626.19	A	626.18	A	626.20	A
USGS	01449790	2013-11-24	626.18	A	626.17	A	626.20	A
USGS	01449790	2013-11-25	626.16	A	626.15	A	626.17	A
USGS	01449790	2013-11-26	626.18	A	626.15	A	626.26	A
USGS	01449790	2013-11-27	626.51	A	626.26	A	626.71	A
USGS	01449790	2013-11-28	626.82	A	626.71	A	626.89	A
USGS	01449790	2013-11-29	626.93	A	626.88	A	626.97	A
USGS	01449790	2013-11-30	627.01	A	626.97	A	627.04	A
USGS	01449790	2013-12-01	627.07	A	627.04	A	627.11	A
USGS	01449790	2013-12-02	627.14	A	627.11	A	627.17	A
USGS	01449790	2013-12-03	627.20	A	627.17	A	627.22	A
USGS	01449790	2013-12-04	627.25	A	627.22	A	627.27	A
USGS	01449790	2013-12-05	627.30	A	627.27	A	627.33	A
USGS	01449790	2013-12-06	627.41	A	627.33	A	627.53	A
USGS	01449790	2013-12-07	627.65	A	627.53	A	627.76	A
USGS	01449790	2013-12-08	627.83	A	627.75	A	627.91	A
USGS	01449790	2013-12-09						
USGS	01449790	2013-12-10	628.00	A	627.99	A	628.01	A
USGS	01449790	2013-12-11	627.99	A	627.98	A	628.00	A
USGS	01449790	2013-12-12	627.98	A	627.98	A	628.00	A
USGS	01449790	2013-12-13	628.01	A	627.99	A	628.04	A
USGS	01449790	2013-12-14	628.09	A	628.04	A	628.18	A
USGS	01449790	2013-12-15	628.23	A	628.18	A	628.27	A
USGS	01449790	2013-12-16	628.28	A	628.26	A	628.30	A
USGS	01449790	2013-12-17	628.22	A	628.17	A	628.26	A
USGS	01449790	2013-12-18	628.12	A	628.07	A	628.17	A
USGS	01449790	2013-12-19	628.03	A	628.01	A	628.07	A
USGS	01449790	2013-12-20	628.01	A	628.00	A	628.02	A
USGS	01449790	2013-12-21	628.01	A	628.00	A	628.02	A
USGS	01449790	2013-12-22	628.05	A	628.02	A	628.13	A
USGS	01449790	2013-12-23	628.25	A	628.13	A	628.34	A
USGS	01449790	2013-12-24	628.36	A	628.34	A	628.38	A
USGS	01449790	2013-12-25	628.33	A	628.29	A	628.36	A
USGS	01449790	2013-12-26	628.24	A	628.18	A	628.29	A
USGS	01449790	2013-12-27	628.13	A	628.10	A	628.18	A
USGS	01449790	2013-12-28	628.13	A	628.12	A	628.14	A
USGS	01449790	2013-12-29	628.20	A	628.14	A	628.36	A
USGS	01449790	2013-12-30	628.42	A	628.33	A	628.49	A
USGS	01449790	2013-12-31	628.20	A	628.12	A	628.33	A
USGS	01449790	2014-01-01	628.20	A	628.17	A	628.22	A
USGS	01449790	2014-01-02	628.22	A	628.19	A	628.24	A
USGS	01449790	2014-01-03	628.14	A	628.10	A	628.19	A
USGS	01449790	2014-01-04	628.06	A	628.04	A	628.10	A
USGS	01449790	2014-01-05	628.02	A	628.00	A	628.05	A
USGS	01449790	2014-01-06	628.14	A	628.04	A	628.21	A
USGS	01449790	2014-01-07	628.14	A	628.05	A	628.21	A
USGS	01449790	2014-01-08	628.01	A	627.98	A	628.05	A
USGS	01449790	2014-01-09	628.06	A	628.04	A	628.07	A
USGS	01449790	2014-01-10	628.04	A	628.02	A	628.07	A
USGS	01449790	2014-01-11	628.24	A	628.02	A	628.76	A
USGS	01449790	2014-01-12	629.26	A	628.76	A	629.65	A
USGS	01449790	2014-01-13	629.63	A	629.12	A	629.88	A
USGS	01449790	2014-01-14	628.60	A	628.36	A	629.12	A
USGS	01449790	2014-01-15						
USGS	01449790	2014-01-16	628.05	A	628.03	A	628.07	A
USGS	01449790	2014-01-17	628.06	A	628.04	A	628.09	A
USGS	01449790	2014-01-18	628.13	A	628.09	A	628.16	A
USGS	01449790	2014-01-19	628.16	A	628.15	A	628.17	A
USGS	01449790	2014-01-20	628.15	A	628.14	A	628.17	A
USGS	01449790	2014-01-21	628.11	A	628.06	A	628.14	A
USGS	01449790	2014-01-22	628.01	A	627.99	A	628.06	A
USGS	01449790	2014-01-23	628.01	A	627.99	A	628.03	A
USGS	01449790	2014-01-24	628.05	A	628.03	A	628.07	A
USGS	01449790	2014-01-25	628.09	A	628.07	A	628.11	A
USGS	01449790	2014-01-26	628.12	A	628.11	A	628.14	A
USGS	01449790	2014-01-27	628.13	A	628.10	A	628.15	A
USGS	01449790	2014-01-28	628.06	A	628.05	A	628.10	A
USGS	01449790	2014-01-29	628.03	A	628.02	A	628.05	A
USGS	01449790	2014-01-30	628.01	A	627.99	A	628.03	A
USGS	01449790	2014-01-31	628.03	A	628.01	A	628.05	A
USGS	01449790	2014-02-01	628.08	A	628.05	A	628.11	A
USGS	01449790	2014-02-02	628.13	A	628.11	A	628.15	A
USGS	01449790	2014-02-03	628.18	A	628.14	A	628.22	A
USGS	01449790	2014-02-04	628.07	A	628.03	A	628.14	A
USGS	01449790	2014-02-05	628.18	A	628.06	A	628.23	A
USGS	01449790	2014-02-06	628.11	A	628.09	A	628.16	A
USGS	01449790	2014-02-07	628.09	A	628.08	A	628.11	A
USGS	01449790	2014-02-08	628.13	A	628.11	A	628.15	A
USGS	01449790	2014-02-09	628.17	A	628.15	A	628.20	A
USGS	01449790	2014-02-10	628.20	A	628.17	A	628.22	A
USGS	01449790	2014-02-11	628.09	A	628.05	A	628.17	A
USGS	01449790	2014-02-12	628.03	A	628.01	A	628.06	A
USGS	01449790	2014-02-13	628.08	A	628.03	A	628.17	A
USGS	01449790	2014-02-14	628.18	A	628.15	A	628.19	A
USGS	01449790	2014-02-15	628.17	A	628.16	A	628.18	A
USGS	01449790	2014-02-16	628.13	A	628.10	A	628.16	A
USGS	01449790	2014-02-17	628.06	A	628.03	A	628.10	A
USGS	01449790	2014-02-18	628.01	A	628.00	A	628.03	A
USGS	01449790	2014-02-19	628.02	A	628.00	A	628.03	A
USGS	01449790	2014-02-20	627.95	A	627.75	A	628.03	A
USGS	01449790	2014-02-21	627.58	A	627.49	A	627.75	A
USGS	01449790	2014-02-22	627.60	A	627.55	A	627.65	A
USGS	01449790	2014-02-23	627.69	A	627.65	A	627.73	A
USGS	01449790	2014-02-24	627.77	A	627.73	A	627.78	A
USGS	01449790	2014-02-25	627.75	A	627.74	A	627.77	A
USGS	01449790	2014-02-26	627.72	A	627.70	A	627.74	A
USGS	01449790	2014-02-27	627.67	A	627.64	A	627.71	A
USGS	01449790	2014-02-28	627.59	A	627.57	A	627.65	A
USGS	01449790	2014-03-01	627.52	A	627.50	A	627.57	A
USGS	01449790	2014-03-02	627.47	A	627.44	A	627.50	A
USGS	01449790	2014-03-03	627.40	A	627.36	A	627.44	A
USGS	01449790	2014-03-04	627.30	A	627.26	A	627.36	A
USGS	01449790	2014-03-05	627.22	A	627.18	A	627.27	A
USGS	01449790	2014-03-06	627.13	A	627.09	A	627.18	A
USGS	01449790	2014-03-07	627.04	A	626.99	A	627.09	A
USGS	01449790	2014-03-08	626.94	A	626.90	A	626.99	A
USGS	01449790	2014-03-09	626.87	A	626.84	A	626.90	A
USGS	01449790	2014-03-10	626.83	A	626.82	A	626.85	A
USGS	01449790	2014-03-11	626.90	A	626.84	A	626.99	A
USGS	01449790	2014-03-12	627.06	A	626.99	A	627.10	A
USGS	01449790	2014-03-13	627.12	A	627.07	A	627.19	A
USGS	01449790	2014-03-14	627.24	A	627.18	A	627.29	A
USGS	01449790	2014-03-15	627.35	A	627.29	A	627.43	A
USGS	01449790	2014-03-16	627.52	A	627.43	A	627.59	A
USGS	01449790	2014-03-17	627.64	A	627.59	A	627.71	A
USGS	01449790	2014-03-18	627.76	A	627.71	A	627.81	A
USGS	01449790	2014-03-19	627.87	A	627.81	A	627.95	A
USGS	01449790	2014-03-20	628.02	A	627.95	A	628.06	A
USGS	01449790	2014-03-21	628.08	A	628.06	A	628.10	A
USGS	01449790	2014-03-22	628.11	A	628.09	A	628.14	A
USGS	01449790	2014-03-23	628.17	A	628.14	A	628.20	A
USGS	01449790	2014-03-24	628.17	A	628.10	A	628.20	A
USGS	01449790	2014-03-25	628.05	A	628.03	A	628.10	A
USGS	01449790	2014-03-26	628.06	A	628.04	A	628.09	A
USGS	01449790	2014-03-27	628.02	A	628.00	A	628.04	A
USGS	01449790	2014-03-28	628.00	A	627.99	A	628.00	A
USGS	01449790	2014-03-29	628.03	A	627.99	A	628.17	A
USGS	01449790	2014-03-30	628.53	A	628.17	A	628.92	A
USGS	01449790	2014-03-31	629.04	A	628.87	A	629.18	A
USGS	01449790	2014-04-01	628.61	A	628.43	A	628.87	A
USGS	01449790	2014-04-02	628.28	A	628.12	A	628.43	A
USGS	01449790	2014-04-03	628.02	A	627.98	A	628.12	A
USGS	01449790	2014-04-04	628.04	A	628.02	A	628.07	A
USGS	01449790	2014-04-05	628.05	A	628.03	A	628.07	A
USGS	01449790	2014-04-06	627.99	A	627.94	A	628.03	A
USGS	01449790	2014-04-07	627.92	A	627.89	A	627.97	A
USGS	01449790	2014-04-08	628.01	A	627.96	A	628.03	A
USGS	01449790	2014-04-09	628.02	A	628.00	A	628.06	A
USGS	01449790	2014-04-10	628.01	A	627.99	A	628.06	A
USGS	01449790	2014-04-11	628.05	A	628.01	A	628.14	A
USGS	01449790	2014-04-12	628.23	A	628.14	A	628.31	A
USGS	01449790	2014-04-13	628.36	A	628.31	A	628.42	A
USGS	01449790	2014-04-14	628.39	A	628.28	A	628.45	A
USGS	01449790	2014-04-15	628.33	A	628.22	A	628.50	A
USGS	01449790	2014-04-16	628.53	A	628.41	A	628.62	A
USGS	01449790	2014-04-17	628.27	A	628.19	A	628.41	A
USGS	01449790	2014-04-18	628.30	A	628.24	A	628.39	A
USGS	01449790	2014-04-19	628.47	A	628.39	A	628.53	A
USGS	01449790	2014-04-20	628.57	A	628.53	A	628.60	A
USGS	01449790	2014-04-21	628.57	A	628.50	A	628.61	A
USGS	01449790	2014-04-22	628.39	A	628.29	A	628.50	A
USGS	01449790	2014-04-23	628.19	A	628.12	A	628.29	A
USGS	01449790	2014-04-24	628.07	A	628.03	A	628.12	A
USGS	01449790	2014-04-25	628.04	A	628.01	A	628.08	A
USGS	01449790	2014-04-26	628.13	A	628.08	A	628.17	A
USGS	01449790	2014-04-27	628.20	A	628.17	A	628.22	A
USGS	01449790	2014-04-28	628.20	A	628.17	A	628.23	A
USGS	01449790	2014-04-29	628.03	A	627.81	A	628.17	A
USGS	01449790	2014-04-30	628.11	A	627.77	A	629.24	A
USGS	01449790	2014-05-01	630.82	A	629.24	A	631.59	A
USGS	01449790	2014-05-02	631.54	A	631.35	A	631.63	A
USGS	01449790	2014-05-03	630.95	A	630.49	A	631.35	A
USGS	01449790	2014-05-04	629.94	A	629.35	A	630.49	A
USGS	01449790	2014-05-05	628.79	A	628.44	A	629.35	A
USGS	01449790	2014-05-06	628.24	A	628.16	A	628.44	A
USGS	01449790	2014-05-07	628.16	A	628.12	A	628.19	A
USGS	01449790	2014-05-08	628.09	A	628.05	A	628.12	A
USGS	01449790	2014-05-09	628.05	A	628.01	A	628.10	A
USGS	01449790	2014-05-10	628.14	A	628.10	A	628.18	A
USGS	01449790	2014-05-11	628.20	A	628.18	A	628.21	A
USGS	01449790	2014-05-12	628.19	A	628.14	A	628.22	A
USGS	01449790	2014-05-13	628.08	A	628.04	A	628.14	A
USGS	01449790	2014-05-14	628.01	A	627.98	A	628.04	A
USGS	01449790	2014-05-15	627.94	A	627.91	A	627.98	A
USGS	01449790	2014-05-16	628.13	A	627.89	A	628.70	A
USGS	01449790	2014-05-17	629.29	A	628.70	A	629.58	A
USGS	01449790	2014-05-18	629.28	A	629.01	A	629.51	A
USGS	01449790	2014-05-19	628.67	A	628.30	A	629.01	A
USGS	01449790	2014-05-20	628.07	A	628.00	A	628.30	A
USGS	01449790	2014-05-21	627.95	A	627.92	A	628.00	A
USGS	01449790	2014-05-22	627.96	A	627.93	A	627.99	A
USGS	01449790	2014-05-23	628.03	A	627.99	A	628.07	A
USGS	01449790	2014-05-24	628.09	A	628.07	A	628.11	A
USGS	01449790	2014-05-25	628.10	A	628.09	A	628.11	A
USGS	01449790	2014-05-26	628.05	A	628.02	A	628.09	A
USGS	01449790	2014-05-27	628.01	A	627.99	A	628.03	A
USGS	01449790	2014-05-28	628.03	A	628.02	A	628.05	A
USGS	01449790	2014-05-29	628.03	A	628.02	A	628.05	A
USGS	01449790	2014-05-30	628.06	A	628.05	A	628.07	A
USGS	01449790	2014-05-31	628.07	A	628.06	A	628.08	A
USGS	01449790	2014-06-01	628.04	A	628.03	A	628.06	A
USGS	01449790	2014-06-02	628.02	A	628.01	A	628.04	A
USGS	01449790	2014-06-03	628.05	A	628.03	A	628.08	A
USGS	01449790	2014-06-04	628.08	A	628.04	A	628.10	A
USGS	01449790	2014-06-05	628.09	A	628.04	A	628.12	A
USGS	01449790	2014-06-06	628.03	A	628.01	A	628.06	A
USGS	01449790	2014-06-07	628.03	A	628.03	A	628.04	A
USGS	01449790	2014-06-08	628.03	A	628.02	A	628.04	A
USGS	01449790	2014-06-09	628.06	A	628.02	A	628.07	A
USGS	01449790	2014-06-10	628.06	A	628.05	A	628.07	A
USGS	01449790	2014-06-11	628.05	A	628.04	A	628.06	A
USGS	01449790	2014-06-12	628.07	A	628.06	A	628.08	A
USGS	01449790	2014-06-13	628.26	A	628.07	A	628.43	A
USGS	01449790	2014-06-14	628.49	A	628.43	A	628.51	A
USGS	01449790	2014-06-15	628.45	A	628.38	A	628.49	A
USGS	01449790	2014-06-16	628.26	A	628.10	A	628.38	A
USGS	01449790	2014-06-17	628.01	A	627.98	A	628.10	A
USGS	01449790	2014-06-18	628.05	A	628.01	A	628.07	A
USGS	01449790	2014-06-19	628.08	A	628.07	A	628.09	A
USGS	01449790	2014-06-20	628.07	A	628.06	A	628.08	A
USGS	01449790	2014-06-21	628.08	A	628.07	A	628.09	A
USGS	01449790	2014-06-22	628.08	A	628.07	A	628.09	A
USGS	01449790	2014-06-23	628.06	A	628.05	A	628.08	A
USGS	01449790	2014-06-24	628.04	A	628.02	A	628.05	A
USGS	01449790	2014-06-25	628.01	A	627.98	A	628.07	A
USGS	01449790	2014-06-26	628.09	A	628.05	A	628.12	A
USGS	01449790	2014-06-27	628.02	A	628.00	A	628.06	A
USGS	01449790	2014-06-28	628.02	A	628.02	A	628.03	A
USGS	01449790	2014-06-29	628.01	A	628.00	A	628.02	A
USGS	01449790	2014-06-30	628.00	A	627.99	A	628.00	A
USGS	01449790	2014-07-01	628.00	A	627.99	A	628.01	A
USGS	01449790	2014-07-02	628.01	A	628.00	A	628.01	A
USGS	01449790	2014-07-03	628.07	A	628.01	A	628.30	A
USGS	01449790	2014-07-04	628.48	A	628.30	A	628.62	A
USGS	01449790	2014-07-05	628.68	A	628.62	A	628.73	A
USGS	01449790	2014-07-06	628.76	A	628.73	A	628.79	A
USGS	01449790	2014-07-07	628.67	A	628.46	A	628.80	A
USGS	01449790	2014-07-08	628.27	A	628.15	A	628.49	A
USGS	01449790	2014-07-09	628.19	A	628.17	A	628.20	A
USGS	01449790	2014-07-10	628.15	A	628.06	A	628.20	A
USGS	01449790	2014-07-11	628.01	A	627.99	A	628.06	A
USGS	01449790	2014-07-12	628.05	A	628.03	A	628.07	A
USGS	01449790	2014-07-13	628.09	A	628.07	A	628.14	A
USGS	01449790	2014-07-14	628.12	A	628.07	A	628.17	A
USGS	01449790	2014-07-15	628.05	A	627.99	A	628.20	A
USGS	01449790	2014-07-16	628.38	A	628.20	A	628.44	A
USGS	01449790	2014-07-17	628.31	A	628.17	A	628.42	A
USGS	01449790	2014-07-18	628.10	A	628.05	A	628.17	A
USGS	01449790	2014-07-19	628.15	A	628.12	A	628.18	A
USGS	01449790	2014-07-20	628.19	A	628.18	A	628.20	A
USGS	01449790	2014-07-21	628.17	A	628.10	A	628.19	A
USGS	01449790	2014-07-22	628.04	A	628.02	A	628.10	A
USGS	01449790	2014-07-23	628.02	A	628.00	A	628.05	A
USGS	01449790	2014-07-24	628.04	A	628.02	A	628.05	A
USGS	01449790	2014-07-25	628.02	A	628.01	A	628.03	A
USGS	01449790	2014-07-26	628.05	A	628.03	A	628.07	A
USGS	01449790	2014-07-27	628.09	A	628.07	A	628.13	A
USGS	01449790	2014-07-28	628.13	A	628.10	A	628.14	A
USGS	01449790	2014-07-29	628.06	A	628.03	A	628.10	A
USGS	01449790	2014-07-30	628.01	A	628.00	A	628.03	A
USGS	01449790	2014-07-31	628.01	A	628.00	A	628.02	A
USGS	01449790	2014-08-01	628.03	A	628.01	A	628.05	A
USGS	01449790	2014-08-02	628.06	A	628.05	A	628.08	A
USGS	01449790	2014-08-03	628.10	A	628.08	A	628.12	A
USGS	01449790	2014-08-04	628.13	A	628.11	A	628.15	A
USGS	01449790	2014-08-05	628.08	A	628.05	A	628.11	A
USGS	01449790	2014-08-06	628.04	A	628.03	A	628.05	A
USGS	01449790	2014-08-07	628.02	A	628.01	A	628.04	A
USGS	01449790	2014-08-08	628.01	A	628.00	A	628.02	A
USGS	01449790	2014-08-09	628.04	A	628.02	A	628.06	A
USGS	01449790	2014-08-10	628.07	A	628.05	A	628.09	A
USGS	01449790	2014-08-11	628.09	A	628.06	A	628.11	A
USGS	01449790	2014-08-12	628.11	A	627.99	A	628.24	A
USGS	01449790	2014-08-13	627.85	A	627.81	A	627.99	A
USGS	01449790	2014-08-14	627.81	A	627.80	A	627.84	A
USGS	01449790	2014-08-15	627.86	A	627.84	A	627.88	A
USGS	01449790	2014-08-16	627.90	A	627.88	A	627.91	A
USGS	01449790	2014-08-17	627.94	A	627.91	A	627.96	A
USGS	01449790	2014-08-18	627.97	A	627.95	A	627.99	A
USGS	01449790	2014-08-19	628.00	A	627.99	A	628.02	A
USGS	01449790	2014-08-20	628.03	A	628.02	A	628.04	A
USGS	01449790	2014-08-21	628.05	A	628.04	A	628.08	A
USGS	01449790	2014-08-22	628.10	A	628.07	A	628.10	A
USGS	01449790	2014-08-23	628.13	A	628.09	A	628.17	A
USGS	01449790	2014-08-24	628.18	A	628.17	A	628.18	A
USGS	01449790	2014-08-25	628.15	A	628.12	A	628.18	A
USGS	01449790	2014-08-26						
USGS	01449790	2014-08-27						
USGS	01449790	2014-08-28						
USGS	01449790	2014-08-29	627.99	A	627.98	A	628.04	A
USGS	01449790	2014-08-30	627.99	A	627.98	A	628.02	A
USGS	01449790	2014-08-31	628.01	A	628.00	A	628.03	A
USGS	01449790	2014-09-01	628.04	A	628.02	A	628.05	A
USGS	01449790	2014-09-02	628.06	A	628.05	A	628.06	A
USGS	01449790	2014-09-03	628.06	A	628.05	A	628.06	A
USGS	01449790	2014-09-04	628.05	A	628.04	A	628.05	A
USGS	01449790	2014-09-05						
USGS	01449790	2014-09-06						
USGS	01449790	2014-09-07						
USGS	01449790	2014-09-08						
USGS	01449790	2014-09-09						
USGS	01449790	2014-09-10	627.04	A	626.78	A	627.30	A
