# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-07-12 15:00:34 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01447780 Francis E. Walter Reservoir near White Haven, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01447780
#            TS   parameter     statistic     Description
#        165334       00062     00001     Elevation of reservoir water surface above datum, feet (Maximum)
#        165335       00062     00002     Elevation of reservoir water surface above datum, feet (Minimum)
#        165336       00062     00003     Elevation of reservoir water surface above datum, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	165334_00062_00001	165334_00062_00001_cd	165335_00062_00002	165335_00062_00002_cd	165336_00062_00003	165336_00062_00003_cd
USGS	01447780	2017-09-19	1345.49	A	1345.12	A	1345.29	A
USGS	01447780	2017-09-20	1345.12	A	1344.78	A	1344.95	A
USGS	01447780	2017-09-21	1344.78	A	1344.42	A	1344.59	A
USGS	01447780	2017-09-22	1344.42	A	1344.10	A	1344.25	A
USGS	01447780	2017-09-23	1344.10	A	1343.76	A	1343.93	A
USGS	01447780	2017-09-24	1343.76	A	1343.39	A	1343.57	A
USGS	01447780	2017-09-25	1343.39	A	1343.04	A	1343.20	A
USGS	01447780	2017-09-26	1343.04	A	1342.68	A	1342.86	A
USGS	01447780	2017-09-27	1342.68	A	1342.30	A	1342.49	A
USGS	01447780	2017-09-28	1342.30	A	1341.98	A	1342.11	A
USGS	01447780	2017-09-29	1341.98	A	1341.70	A	1341.84	A
USGS	01447780	2017-09-30	1341.70	A	1341.42	A	1341.56	A
USGS	01447780	2017-10-01	1341.42	A	1341.16	A	1341.29	A
USGS	01447780	2017-10-02	1341.16	A	1340.86	A	1341.02	A
USGS	01447780	2017-10-03	1340.86	A	1340.53	A	1340.69	A
USGS	01447780	2017-10-04	1340.53	A	1340.20	A	1340.37	A
USGS	01447780	2017-10-05	1340.20	A	1339.85	A	1340.03	A
USGS	01447780	2017-10-06	1339.85	A	1339.46	A	1339.67	A
USGS	01447780	2017-10-07	1339.46	A	1318.42	A	1329.35	A
USGS	01447780	2017-10-08	1318.42	A	1306.83	A	1310.50	A
USGS	01447780	2017-10-09	1307.68	A	1306.23	A	1306.61	A
USGS	01447780	2017-10-10	1309.40	A	1307.22	A	1308.43	A
USGS	01447780	2017-10-11	1307.22	A	1302.94	A	1305.12	A
USGS	01447780	2017-10-12	1302.94	A	1300.36	A	1301.03	A
USGS	01447780	2017-10-13	1301.16	A	1300.29	A	1300.57	A
USGS	01447780	2017-10-14	1302.81	A	1301.16	A	1302.03	A
USGS	01447780	2017-10-15	1304.07	A	1302.81	A	1303.45	A
USGS	01447780	2017-10-16	1304.43	A	1303.39	A	1303.94	A
USGS	01447780	2017-10-17	1303.39	A	1302.27	A	1302.85	A
USGS	01447780	2017-10-18	1302.27	A	1300.91	A	1301.60	A
USGS	01447780	2017-10-19	1300.91	A	1300.47	A	1300.63	A
USGS	01447780	2017-10-20	1300.94	A	1300.46	A	1300.80	A
USGS	01447780	2017-10-21	1300.61	A	1300.15	A	1300.36	A
USGS	01447780	2017-10-22	1301.13	A	1300.61	A	1300.88	A
USGS	01447780	2017-10-23	1301.27	A	1301.02	A	1301.16	A
USGS	01447780	2017-10-24	1301.26	A	1300.98	A	1301.07	A
USGS	01447780	2017-10-25	1301.49	A	1301.26	A	1301.41	A
USGS	01447780	2017-10-26	1301.34	A	1300.98	A	1301.18	A
USGS	01447780	2017-10-27	1300.98	A	1300.62	A	1300.74	A
USGS	01447780	2017-10-28	1301.38	A	1300.67	A	1301.04	A
USGS	01447780	2017-10-29	1302.33	A	1301.38	A	1301.73	A
USGS	01447780	2017-10-30	1304.40	A	1302.33	A	1303.76	A
USGS	01447780	2017-10-31	1303.37	A	1300.99	A	1301.76	A
USGS	01447780	2017-11-01	1301.42	A	1301.09	A	1301.23	A
USGS	01447780	2017-11-02	1301.51	A	1301.01	A	1301.36	A
USGS	01447780	2017-11-03	1301.01	A	1300.24	A	1300.58	A
USGS	01447780	2017-11-04	1301.28	A	1300.70	A	1301.04	A
USGS	01447780	2017-11-05	1301.57	A	1301.28	A	1301.43	A
USGS	01447780	2017-11-06	1301.68	A	1301.39	A	1301.57	A
USGS	01447780	2017-11-07	1301.39	A	1300.15	A	1300.97	A
USGS	01447780	2017-11-08	1300.45	A	1299.44	A	1299.87	A
USGS	01447780	2017-11-09	1301.07	A	1300.45	A	1300.88	A
USGS	01447780	2017-11-10	1301.46	A	1301.07	A	1301.30	A
USGS	01447780	2017-11-11	1301.42	A	1300.72	A	1301.11	A
USGS	01447780	2017-11-12	1300.72	A	1300.32	A	1300.41	A
USGS	01447780	2017-11-13	1300.33	A	1300.29	A	1300.31	A
USGS	01447780	2017-11-14	1300.29	A	1300.16	A	1300.23	A
USGS	01447780	2017-11-15	1300.16	A	1300.06	A	1300.11	A
USGS	01447780	2017-11-16	1300.42	A	1300.16	A	1300.28	A
USGS	01447780	2017-11-17	1300.62	A	1300.42	A	1300.55	A
USGS	01447780	2017-11-18	1300.75	A	1300.62	A	1300.64	A
USGS	01447780	2017-11-19	1302.75	A	1300.75	A	1301.54	A
USGS	01447780	2017-11-20	1303.61	A	1302.63	A	1303.16	A
USGS	01447780	2017-11-21	1302.63	A	1301.27	A	1301.85	A
USGS	01447780	2017-11-22	1301.27	A	1300.87	A	1301.05	A
USGS	01447780	2017-11-23	1302.05	A	1301.26	A	1301.65	A
USGS	01447780	2017-11-24	1302.54	A	1302.05	A	1302.32	A
USGS	01447780	2017-11-25	1304.72	A	1302.54	A	1302.97	A
USGS	01447780	2017-11-26	1305.67	A	1304.72	A	1305.52	A
USGS	01447780	2017-11-27	1305.64	A	1304.47	A	1305.22	A
USGS	01447780	2017-11-28	1304.47	A	1302.74	A	1303.61	A
USGS	01447780	2017-11-29	1302.74	A	1301.33	A	1301.95	A
USGS	01447780	2017-11-30	1301.33	A	1300.66	A	1300.89	A
USGS	01447780	2017-12-01	1301.14	A	1300.80	A	1300.98	A
USGS	01447780	2017-12-02	1301.33	A	1301.14	A	1301.24	A
USGS	01447780	2017-12-03	1301.42	A	1301.33	A	1301.38	A
USGS	01447780	2017-12-04	1301.43	A	1301.38	A	1301.41	A
USGS	01447780	2017-12-05	1301.54	A	1301.38	A	1301.41	A
USGS	01447780	2017-12-06	1302.44	A	1301.54	A	1302.08	A
USGS	01447780	2017-12-07	1302.33	A	1301.79	A	1302.10	A
USGS	01447780	2017-12-08	1301.79	A	1300.33	A	1301.10	A
USGS	01447780	2017-12-09	1300.36	A	1299.83	A	1300.08	A
USGS	01447780	2017-12-10	1301.00	A	1300.36	A	1300.65	A
USGS	01447780	2017-12-11	1301.52	A	1301.00	A	1301.29	A
USGS	01447780	2017-12-12	1301.29	A	1300.72	A	1301.01	A
USGS	01447780	2017-12-13	1300.72	A	1300.13	A	1300.30	A
USGS	01447780	2017-12-14	1300.62	A	1300.21	A	1300.36	A
USGS	01447780	2017-12-15	1300.61	A	1300.01	A	1300.26	A
USGS	01447780	2017-12-16	1300.92	A	1300.23	A	1300.42	A
USGS	01447780	2017-12-17	1302.29	A	1300.92	A	1301.58	A
USGS	01447780	2017-12-18	1302.74	A	1302.29	A	1302.55	A
USGS	01447780	2017-12-19	1302.39	A	1302.12	A	1302.22	A
USGS	01447780	2017-12-20	1302.13	A	1301.66	A	1301.99	A
USGS	01447780	2017-12-21	1301.66	A	1300.58	A	1301.13	A
USGS	01447780	2017-12-22	1300.58	A	1299.95	A	1300.14	A
USGS	01447780	2017-12-23	1301.58	A	1300.10	A	1300.50	A
USGS	01447780	2017-12-24	1306.40	A	1301.58	A	1304.08	A
USGS	01447780	2017-12-25	1307.94	A	1305.81	A	1307.04	A
USGS	01447780	2017-12-26	1305.81	A	1301.16	A	1303.25	A
USGS	01447780	2017-12-27	1301.16	A	1299.34	A	1299.84	A
USGS	01447780	2017-12-28	1300.59	A	1299.99	A	1300.24	A
USGS	01447780	2017-12-29	1301.40	A	1300.59	A	1300.90	A
USGS	01447780	2017-12-30	1302.03	A	1301.40	A	1301.65	A
USGS	01447780	2017-12-31	1302.71	A	1302.03	A	1302.36	A
USGS	01447780	2018-01-01	1303.18	A	1302.71	A	1302.87	A
USGS	01447780	2018-01-02	1303.31	A	1303.03	A	1303.20	A
USGS	01447780	2018-01-03	1303.03	A	1302.14	A	1302.54	A
USGS	01447780	2018-01-04	1302.14	A	1301.26	A	1301.70	A
USGS	01447780	2018-01-05	1301.26	A	1300.72	A	1300.92	A
USGS	01447780	2018-01-06	1300.90	A	1300.85	A	1300.88	A
USGS	01447780	2018-01-07	1300.86	A	1300.74	A	1300.79	A
USGS	01447780	2018-01-08	1300.90	A	1300.77	A	1300.81	A
USGS	01447780	2018-01-09	1301.05	A	1300.90	A	1301.00	A
USGS	01447780	2018-01-10	1301.01	A	1300.72	A	1300.87	A
USGS	01447780	2018-01-11	1300.72	A	1300.40	A	1300.57	A
USGS	01447780	2018-01-12	1303.59	A	1300.40	A	1301.09	A
USGS	01447780	2018-01-13	1322.32	A	1303.59	A	1316.51	A
USGS	01447780	2018-01-14						
USGS	01447780	2018-01-15						
USGS	01447780	2018-01-16	1313.20	A	1306.72	A	1310.15	A
USGS	01447780	2018-01-17	1306.72	A	1300.61	A	1302.90	A
USGS	01447780	2018-01-18	1301.10	A	1300.36	A	1300.65	A
USGS	01447780	2018-01-19	1300.70	A	1299.49	A	1300.06	A
USGS	01447780	2018-01-20	1301.38	A	1300.70	A	1301.01	A
USGS	01447780	2018-01-21	1301.39	A	1301.01	A	1301.22	A
USGS	01447780	2018-01-22	1301.01	A	1300.73	A	1300.84	A
USGS	01447780	2018-01-23	1314.27	A	1300.95	A	1305.87	A
USGS	01447780	2018-01-24	1318.90	A	1314.27	A	1317.57	A
USGS	01447780	2018-01-25	1317.10	A	1309.27	A	1313.57	A
USGS	01447780	2018-01-26	1309.27	A	1303.46	A	1305.34	A
USGS	01447780	2018-01-27	1306.68	A	1305.45	A	1306.14	A
USGS	01447780	2018-01-28	1305.45	A	1302.89	A	1304.20	A
USGS	01447780	2018-01-29	1302.89	A	1300.72	A	1301.46	A
USGS	01447780	2018-01-30	1300.77	A	1300.18	A	1300.49	A
USGS	01447780	2018-01-31	1301.20	A	1299.58	A	1300.19	A
USGS	01447780	2018-02-01	1301.74	A	1301.20	A	1301.59	A
USGS	01447780	2018-02-02	1301.53	A	1300.90	A	1301.32	A
USGS	01447780	2018-02-03	1300.90	A	1299.71	A	1300.24	A
USGS	01447780	2018-02-04	1301.70	A	1300.72	A	1301.11	A
USGS	01447780	2018-02-05	1302.63	A	1301.70	A	1302.35	A
USGS	01447780	2018-02-06	1302.27	A	1301.37	A	1301.59	A
USGS	01447780	2018-02-07	1301.39	A	1300.55	A	1300.83	A
USGS	01447780	2018-02-08	1301.38	A	1300.76	A	1301.13	A
USGS	01447780	2018-02-09	1301.35	A	1300.67	A	1300.96	A
USGS	01447780	2018-02-10	1300.67	A	1299.62	A	1300.13	A
USGS	01447780	2018-02-11	1304.53	A	1299.59	A	1300.93	A
USGS	01447780	2018-02-12	1308.56	A	1304.53	A	1307.29	A
USGS	01447780	2018-02-13	1306.59	A	1302.36	A	1303.75	A
USGS	01447780	2018-02-14	1302.48	A	1300.98	A	1301.80	A
USGS	01447780	2018-02-15	1304.73	A	1302.36	A	1303.71	A
USGS	01447780	2018-02-16	1307.83	A	1304.73	A	1306.70	A
USGS	01447780	2018-02-17	1307.91	A	1304.12	A	1306.62	A
USGS	01447780	2018-02-18	1304.19	A	1301.04	A	1302.73	A
USGS	01447780	2018-02-19	1305.56	A	1304.19	A	1305.13	A
USGS	01447780	2018-02-20	1305.88	A	1304.74	A	1305.29	A
USGS	01447780	2018-02-21	1304.75	A	1301.81	A	1303.79	A
USGS	01447780	2018-02-22	1302.47	A	1300.12	A	1300.95	A
USGS	01447780	2018-02-23	1304.63	A	1302.47	A	1303.76	A
USGS	01447780	2018-02-24	1305.89	A	1304.63	A	1305.46	A
USGS	01447780	2018-02-25	1321.43	A	1305.57	A	1311.73	A
USGS	01447780	2018-02-26	1325.67	A	1321.43	A	1324.05	A
USGS	01447780	2018-02-27	1321.69	A	1311.15	A	1316.01	A
USGS	01447780	2018-02-28	1311.15	A	1304.17	A	1306.77	A
USGS	01447780	2018-03-01	1304.17	A	1300.67	A	1302.43	A
USGS	01447780	2018-03-02	1310.73	A	1300.66	A	1304.88	A
USGS	01447780	2018-03-03	1324.75	A	1310.73	A	1316.87	A
USGS	01447780	2018-03-04	1335.41	A	1324.75	A	1330.57	A
USGS	01447780	2018-03-05	1338.02	A	1335.41	A	1337.25	A
USGS	01447780	2018-03-06	1336.98	A	1334.46	A	1335.78	A
USGS	01447780	2018-03-07	1334.46	A	1331.74	A	1333.10	A
USGS	01447780	2018-03-08	1331.74	A	1328.30	A	1330.11	A
USGS	01447780	2018-03-09	1328.30	A	1325.75	A	1326.96	A
USGS	01447780	2018-03-10	1332.48	A	1327.94	A	1330.32	A
USGS	01447780	2018-03-11	1335.89	A	1332.48	A	1334.25	A
USGS	01447780	2018-03-12	1336.79	A	1335.89	A	1336.64	A
USGS	01447780	2018-03-13	1336.76	A	1335.88	A	1336.57	A
USGS	01447780	2018-03-14	1335.88	A	1332.54	A	1334.39	A
USGS	01447780	2018-03-15	1332.54	A	1327.90	A	1330.39	A
USGS	01447780	2018-03-16	1327.90	A	1326.14	A	1326.72	A
USGS	01447780	2018-03-17	1329.33	A	1327.16	A	1328.26	A
USGS	01447780	2018-03-18	1331.14	A	1329.33	A	1330.27	A
USGS	01447780	2018-03-19	1331.75	A	1331.14	A	1331.62	A
USGS	01447780	2018-03-20	1331.76	A	1331.68	A	1331.73	A
USGS	01447780	2018-03-21	1331.69	A	1331.51	A	1331.60	A
USGS	01447780	2018-03-22	1332.05	A	1331.42	A	1331.65	A
USGS	01447780	2018-03-23	1332.92	A	1332.05	A	1332.49	A
USGS	01447780	2018-03-24	1333.72	A	1332.92	A	1333.32	A
USGS	01447780	2018-03-25	1334.61	A	1333.72	A	1334.16	A
USGS	01447780	2018-03-26	1335.35	A	1334.61	A	1334.98	A
USGS	01447780	2018-03-27	1336.21	A	1335.35	A	1335.77	A
USGS	01447780	2018-03-28	1337.43	A	1336.21	A	1336.76	A
USGS	01447780	2018-03-29	1340.09	A	1337.43	A	1338.57	A
USGS	01447780	2018-03-30	1348.22	A	1340.09	A	1343.54	A
USGS	01447780	2018-03-31	1355.98	A	1348.22	A	1352.39	A
USGS	01447780	2018-04-01	1361.57	A	1355.98	A	1358.89	A
USGS	01447780	2018-04-02	1363.26	A	1361.57	A	1362.85	A
USGS	01447780	2018-04-03	1362.79	A	1361.49	A	1362.07	A
USGS	01447780	2018-04-04	1361.49	A	1361.02	A	1361.18	A
USGS	01447780	2018-04-05	1361.08	A	1359.43	A	1360.57	A
USGS	01447780	2018-04-06	1359.43	A	1358.53	A	1358.81	A
USGS	01447780	2018-04-07	1360.20	A	1359.22	A	1359.80	A
USGS	01447780	2018-04-08	1361.02	A	1360.20	A	1360.50	A
USGS	01447780	2018-04-09	1361.58	A	1361.02	A	1361.38	A
USGS	01447780	2018-04-10	1361.67	A	1361.58	A	1361.65	A
USGS	01447780	2018-04-11	1361.66	A	1361.40	A	1361.55	A
USGS	01447780	2018-04-12	1361.40	A	1361.27	A	1361.30	A
USGS	01447780	2018-04-13	1361.83	A	1361.26	A	1361.38	A
USGS	01447780	2018-04-14	1363.07	A	1361.83	A	1362.45	A
USGS	01447780	2018-04-15	1364.17	A	1363.07	A	1363.63	A
USGS	01447780	2018-04-16	1365.45	A	1364.17	A	1364.67	A
USGS	01447780	2018-04-17	1366.44	A	1365.42	A	1366.05	A
USGS	01447780	2018-04-18	1365.42	A	1362.32	A	1363.87	A
USGS	01447780	2018-04-19	1362.32	A	1360.62	A	1361.09	A
USGS	01447780	2018-04-20	1361.88	A	1360.75	A	1361.01	A
USGS	01447780	2018-04-21	1364.05	A	1361.88	A	1363.02	A
USGS	01447780	2018-04-22	1365.68	A	1364.05	A	1364.90	A
USGS	01447780	2018-04-23	1366.36	A	1365.68	A	1366.13	A
USGS	01447780	2018-04-24	1366.06	A	1364.99	A	1365.54	A
USGS	01447780	2018-04-25	1364.99	A	1364.69	A	1364.79	A
USGS	01447780	2018-04-26	1364.69	A	1362.23	A	1364.01	A
USGS	01447780	2018-04-27	1362.23	A	1359.30	A	1360.50	A
USGS	01447780	2018-04-28	1364.59	A	1361.21	A	1362.95	A
USGS	01447780	2018-04-29	1367.32	A	1364.59	A	1366.03	A
USGS	01447780	2018-04-30	1367.97	A	1367.32	A	1367.86	A
USGS	01447780	2018-05-01	1367.93	A	1367.53	A	1367.76	A
USGS	01447780	2018-05-02	1367.53	A	1366.46	A	1367.07	A
USGS	01447780	2018-05-03	1366.46	A	1365.44	A	1365.84	A
USGS	01447780	2018-05-04	1365.55	A	1365.14	A	1365.32	A
USGS	01447780	2018-05-05	1366.46	A	1365.55	A	1366.01	A
USGS	01447780	2018-05-06	1367.58	A	1366.46	A	1366.95	A
USGS	01447780	2018-05-07	1369.04	A	1367.58	A	1368.33	A
USGS	01447780	2018-05-08	1369.56	A	1369.04	A	1369.40	A
USGS	01447780	2018-05-09	1369.65	A	1369.56	A	1369.62	A
USGS	01447780	2018-05-10	1369.71	A	1369.62	A	1369.64	A
USGS	01447780	2018-05-11	1369.86	A	1369.01	A	1369.57	A
USGS	01447780	2018-05-12	1369.58	A	1368.51	A	1368.88	A
USGS	01447780	2018-05-13	1371.45	A	1369.58	A	1370.64	A
USGS	01447780	2018-05-14	1371.59	A	1370.94	A	1371.36	A
USGS	01447780	2018-05-15	1370.94	A	1370.56	A	1370.71	A
USGS	01447780	2018-05-16	1371.70	A	1370.42	A	1370.68	A
USGS	01447780	2018-05-17	1372.70	A	1371.27	A	1372.16	A
USGS	01447780	2018-05-18	1371.27	A	1367.21	A	1369.34	A
USGS	01447780	2018-05-19	1370.25	A	1367.21	A	1368.12	A
USGS	01447780	2018-05-20	1371.71	A	1370.25	A	1371.38	A
USGS	01447780	2018-05-21	1371.36	A	1369.99	A	1370.41	A
USGS	01447780	2018-05-22	1370.97	A	1369.93	A	1370.27	A
USGS	01447780	2018-05-23	1371.95	A	1370.97	A	1371.60	A
USGS	01447780	2018-05-24	1371.93	A	1370.80	A	1371.44	A
USGS	01447780	2018-05-25	1370.80	A	1370.21	A	1370.39	A
USGS	01447780	2018-05-26	1370.59	A	1370.49	A	1370.55	A
USGS	01447780	2018-05-27	1370.50	A	1370.42	A	1370.46	A
USGS	01447780	2018-05-28	1370.42	A	1370.15	A	1370.27	A
USGS	01447780	2018-05-29	1370.24	A	1370.15	A	1370.22	A
USGS	01447780	2018-05-30	1370.24	A	1370.06	A	1370.14	A
USGS	01447780	2018-05-31	1370.35	A	1370.24	A	1370.31	A
USGS	01447780	2018-06-01	1370.42	A	1370.35	A	1370.40	A
USGS	01447780	2018-06-02	1370.42	A	1370.34	A	1370.40	A
USGS	01447780	2018-06-03	1370.34	A	1370.05	A	1370.21	A
USGS	01447780	2018-06-04	1370.05	A	1369.94	A	1369.97	A
USGS	01447780	2018-06-05	1370.12	A	1369.98	A	1370.02	A
USGS	01447780	2018-06-06	1370.20	A	1370.12	A	1370.18	A
USGS	01447780	2018-06-07	1370.20	A	1370.17	A	1370.18	A
USGS	01447780	2018-06-08	1370.18	A	1370.12	A	1370.16	A
USGS	01447780	2018-06-09	1370.12	A	1369.62	A	1369.79	A
USGS	01447780	2018-06-10	1369.80	A	1369.25	A	1369.46	A
USGS	01447780	2018-06-11	1370.21	A	1369.61	A	1369.98	A
USGS	01447780	2018-06-12	1370.21	A	1370.13	A	1370.18	A
USGS	01447780	2018-06-13	1370.17	A	1370.07	A	1370.09	A
USGS	01447780	2018-06-14	1370.56	A	1370.17	A	1370.42	A
USGS	01447780	2018-06-15	1370.57	A	1370.32	A	1370.48	A
USGS	01447780	2018-06-16	1370.32	A	1370.11	A	1370.16	A
USGS	01447780	2018-06-17	1370.11	A	1369.89	A	1370.01	A
USGS	01447780	2018-06-18	1370.04	A	1369.81	A	1369.87	A
USGS	01447780	2018-06-19	1370.35	A	1370.04	A	1370.24	A
USGS	01447780	2018-06-20	1370.36	A	1370.29	A	1370.34	A
USGS	01447780	2018-06-21	1370.30	A	1370.16	A	1370.25	A
USGS	01447780	2018-06-22	1370.16	A	1370.06	A	1370.08	A
USGS	01447780	2018-06-23	1370.06	A	1369.39	A	1369.59	A
USGS	01447780	2018-06-24	1369.54	A	1368.97	A	1369.16	A
USGS	01447780	2018-06-25	1369.55	A	1369.19	A	1369.39	A
USGS	01447780	2018-06-26	1369.76	A	1369.55	A	1369.66	A
USGS	01447780	2018-06-27	1369.93	A	1369.76	A	1369.83	A
USGS	01447780	2018-06-28	1370.52	A	1369.93	A	1370.26	A
USGS	01447780	2018-06-29	1370.94	A	1370.52	A	1370.75	A
USGS	01447780	2018-06-30	1370.98	A	1370.92	A	1370.96	A
USGS	01447780	2018-07-01	1370.92	A	1370.49	A	1370.73	A
USGS	01447780	2018-07-02	1370.49	A	1370.19	A	1370.29	A
USGS	01447780	2018-07-03	1370.19	A	1369.94	A	1370.07	A
USGS	01447780	2018-07-04	1369.99	A	1369.78	A	1369.85	A
USGS	01447780	2018-07-05	1370.37	A	1369.99	A	1370.30	A
USGS	01447780	2018-07-06	1370.29	A	1370.12	A	1370.19	A
USGS	01447780	2018-07-07	1370.12	A	1369.39	A	1369.59	A
USGS	01447780	2018-07-08	1369.39	A	1368.42	A	1368.72	A
USGS	01447780	2018-07-09	1368.42	A	1368.10	A	1368.27	A
USGS	01447780	2018-07-10	1368.10	A	1367.73	A	1367.91	A
USGS	01447780	2018-07-11	1367.73	A	1367.38	A	1367.55	A
USGS	01447780	2018-07-12	1367.38	A	1366.94	A	1367.16	A
USGS	01447780	2018-07-13	1366.94	A	1366.56	A	1366.74	A
USGS	01447780	2018-07-14	1366.56	A	1366.19	A	1366.37	A
USGS	01447780	2018-07-15	1366.19	A	1365.88	A	1366.03	A
USGS	01447780	2018-07-16	1365.88	A	1365.53	A	1365.71	A
USGS	01447780	2018-07-17	1365.53	A	1365.28	A	1365.37	A
USGS	01447780	2018-07-18	1365.39	A	1365.29	A	1365.36	A
USGS	01447780	2018-07-19	1365.38	A	1365.24	A	1365.32	A
USGS	01447780	2018-07-20	1365.24	A	1364.85	A	1365.06	A
USGS	01447780	2018-07-21	1364.85	A	1363.51	A	1363.93	A
USGS	01447780	2018-07-22	1364.05	A	1362.76	A	1363.14	A
USGS	01447780	2018-07-23	1368.19	A	1364.05	A	1366.88	A
USGS	01447780	2018-07-24	1376.25	A	1368.19	A	1370.97	A
USGS	01447780	2018-07-25	1389.51	A	1376.25	A	1382.93	A
USGS	01447780	2018-07-26	1394.98	A	1389.51	A	1393.65	A
USGS	01447780	2018-07-27	1394.65	A	1390.15	A	1392.54	A
USGS	01447780	2018-07-28	1390.15	A	1383.42	A	1387.14	A
USGS	01447780	2018-07-29	1383.42	A	1374.18	A	1378.97	A
USGS	01447780	2018-07-30	1374.18	A	1370.06	A	1370.90	A
USGS	01447780	2018-07-31	1370.24	A	1370.17	A	1370.20	A
USGS	01447780	2018-08-01	1370.61	A	1370.23	A	1370.44	A
USGS	01447780	2018-08-02	1370.75	A	1369.93	A	1370.45	A
USGS	01447780	2018-08-03	1369.93	A	1368.72	A	1369.16	A
USGS	01447780	2018-08-04	1375.07	A	1368.99	A	1372.31	A
USGS	01447780	2018-08-05	1377.07	A	1375.07	A	1376.47	A
USGS	01447780	2018-08-06	1376.57	A	1372.34	A	1374.58	A
USGS	01447780	2018-08-07	1372.34	A	1369.96	A	1370.56	A
USGS	01447780	2018-08-08	1370.07	A	1370.01	A	1370.04	A
USGS	01447780	2018-08-09	1370.06	A	1369.96	A	1370.00	A
USGS	01447780	2018-08-10	1369.96	A	1369.86	A	1369.90	A
USGS	01447780	2018-08-11	1369.91	A	1369.66	A	1369.79	A
USGS	01447780	2018-08-12	1369.66	A	1369.48	A	1369.56	A
USGS	01447780	2018-08-13	1377.06	A	1369.64	A	1371.26	A
USGS	01447780	2018-08-14	1384.87	A	1377.06	A	1382.65	A
USGS	01447780	2018-08-15	1384.28	A	1380.07	A	1382.57	A
USGS	01447780	2018-08-16	1380.07	A	1372.13	A	1376.24	A
USGS	01447780	2018-08-17	1372.13	A	1365.69	A	1368.06	A
USGS	01447780	2018-08-18	1367.10	A	1365.77	A	1366.50	A
USGS	01447780	2018-08-19	1368.43	A	1367.10	A	1367.66	A
USGS	01447780	2018-08-20	1369.63	A	1368.43	A	1369.13	A
USGS	01447780	2018-08-21	1370.23	A	1369.63	A	1369.93	A
USGS	01447780	2018-08-22	1370.59	A	1370.23	A	1370.46	A
USGS	01447780	2018-08-23	1370.32	A	1370.11	A	1370.16	A
USGS	01447780	2018-08-24	1370.11	A	1369.93	A	1370.01	A
USGS	01447780	2018-08-25	1369.93	A	1368.02	A	1368.60	A
USGS	01447780	2018-08-26	1368.02	A	1367.14	A	1367.41	A
USGS	01447780	2018-08-27	1367.49	A	1367.05	A	1367.22	A
USGS	01447780	2018-08-28	1367.96	A	1367.49	A	1367.74	A
USGS	01447780	2018-08-29	1368.28	A	1367.96	A	1368.13	A
USGS	01447780	2018-08-30	1368.51	A	1368.28	A	1368.41	A
USGS	01447780	2018-08-31	1369.77	A	1368.51	A	1368.89	A
USGS	01447780	2018-09-01	1369.77	A	1368.27	A	1368.87	A
USGS	01447780	2018-09-02	1368.27	A	1367.66	A	1367.83	A
USGS	01447780	2018-09-03	1367.69	A	1367.40	A	1367.57	A
USGS	01447780	2018-09-04	1367.40	A	1366.89	A	1367.14	A
USGS	01447780	2018-09-05	1366.89	A	1363.00	A	1365.56	A
USGS	01447780	2018-09-06	1363.00	A	1356.46	A	1359.82	A
USGS	01447780	2018-09-07	1356.46	A	1348.87	A	1352.74	A
USGS	01447780	2018-09-08	1348.87	A	1340.11	A	1344.60	A
USGS	01447780	2018-09-09	1340.11	A	1330.94	A	1335.44	A
USGS	01447780	2018-09-10	1334.64	A	1329.07	A	1331.11	A
USGS	01447780	2018-09-11	1336.19	A	1331.82	A	1334.82	A
USGS	01447780	2018-09-12	1331.82	A	1324.87	A	1328.82	A
USGS	01447780	2018-09-13	1324.87	A	1320.44	A	1321.40	A
USGS	01447780	2018-09-14	1322.21	A	1319.94	A	1320.77	A
USGS	01447780	2018-09-15	1323.98	A	1322.21	A	1323.28	A
USGS	01447780	2018-09-16	1324.15	A	1323.95	A	1324.09	A
USGS	01447780	2018-09-17	1323.95	A	1322.84	A	1323.42	A
USGS	01447780	2018-09-18	1337.89	A	1322.84	A	1327.81	A
USGS	01447780	2018-09-19	1349.04	A	1337.89	A	1345.07	A
USGS	01447780	2018-09-20	1350.61	A	1349.04	A	1350.17	A
USGS	01447780	2018-09-21	1350.61	A	1350.27	A	1350.48	A
USGS	01447780	2018-09-22	1350.79	A	1350.57	A	1350.73	A
USGS	01447780	2018-09-23	1350.76	A	1350.16	A	1350.52	A
USGS	01447780	2018-09-24	1350.16	A	1349.01	A	1349.62	A
USGS	01447780	2018-09-25	1349.92	A	1348.46	A	1348.93	A
