Scenario,cannonsville,pepacton,neversink,wallenpaupack,prompton,shoholaMarsh,mongaupeCombined,beltzvilleCombined,fewalter,merrillCreek,hopatcong,nockamixon,assunpink,ontelaunee,stillCreek,blueMarsh,greenLane,1425000,1417000,delLordville,1436000,1433500,delMontague,1449800,1447800,delDRCanal,delTrenton,1463620,outletAssunpink,1470960,outletSchuylkill
138,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245,2.097502807104245
139,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093,2.464721827698093
140,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148,2.058304758975148
141,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117,1.905080593152117
142,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686,2.4768021185972686
143,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111,0.8079296827628111
144,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312,1.0283078216833312
145,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474,1.814965166305474
146,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607,1.6415683447502607
147,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947,1.7510412414836947
148,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673,1.3290742185144673
149,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093,1.0691455631725093
150,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396,2.6298604912261396
151,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626,1.4056112177481626
152,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492,1.2004666335518492
153,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423,1.7273095438078423
154,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343,0.7591317040025343
155,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834,1.4446596607403834
156,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205,1.0083331227508205
157,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982,1.7901262117889982
158,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897,1.4801609896746897
159,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117,2.7683085827010117
160,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652,1.7489942316560652
161,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723,2.3579035660669723
162,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345,2.2930146609835345
163,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807,0.92462566244807
164,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535,0.7399277989280535
165,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153,2.2095400554183153
166,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155,2.8832291126084155
167,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088,1.9979824344917088
168,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542,1.5305131762960542
169,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523,1.7709550347768523
170,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924,2.8752030806227924
171,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297,2.0461273168015297
172,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354,2.2117439865804354
173,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414,1.099941727096414
174,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787,2.5063990100921787
175,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922,2.052860733839922
176,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016,1.625456481711016
177,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105,1.9707438882812105
178,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327,2.4323534437422327
179,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697,2.171677719367697
180,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273,2.9364355164486273
181,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685,2.9700004094380685
182,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764,1.6099451725369764
183,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883,1.856811383804883
184,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905,1.2287676299539905
185,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608,1.2146379212007608
186,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194,0.6947208000910194
187,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376,2.5647355976995376
