datetime,cannonsville,pepacton,neversink,blueMarsh
2005-04-18,97399.47900000002,140089.35100000002,34394.93400000001,0.0
2005-04-19,97267.39400000001,139904.43200000003,34210.01500000001,0.0
2005-04-20,97188.14300000001,139719.51300000004,33998.679000000004,0.0
2005-04-21,97108.89200000002,139666.67900000003,33813.76,0.0
2005-04-22,97082.47500000002,139640.26200000002,33628.84100000001,0.0
2005-04-23,97029.64100000002,139455.34300000002,33628.84100000001,0.0
2005-04-24,97320.22800000002,139772.347,33972.262,0.0
2005-04-25,97822.15100000001,140406.355,34685.52100000001,0.0
2005-04-26,97901.40200000002,140696.942,34949.691000000006,0.0
2005-04-27,97874.98500000002,140829.02700000003,35108.19300000001,0.0
2005-04-28,98112.73800000001,141146.03100000002,35134.61000000001,0.0
2005-04-29,98165.57200000001,141146.03100000002,35055.359000000004,0.0
2005-04-30,98139.15500000001,140961.11200000002,35028.942,0.0
2005-05-01,98033.48700000001,140829.02700000003,35028.942,0.0
2005-05-02,97980.65300000002,140723.35900000003,34976.10800000001,0.0
2005-05-03,97927.81900000002,140644.108,34923.274000000005,0.0
2005-05-04,97822.15100000001,140538.44000000003,34870.44,0.0
2005-05-05,97690.06600000002,140459.189,34711.938,0.0
2005-05-06,97584.39800000002,140379.93800000002,34632.687000000005,0.0
2005-05-07,97452.31300000001,140274.27000000002,34579.853,0.0
2005-05-08,97346.64500000002,140142.18500000003,34685.52100000001,0.0
2005-05-09,97240.97700000001,140062.934,34764.772000000004,0.0
2005-05-10,97161.72600000001,139957.26600000003,34844.02300000001,0.0
2005-05-11,96871.13900000001,139772.347,34923.274000000005,0.0
2005-05-12,96501.30100000002,139508.17700000003,34791.189000000006,0.0
2005-05-13,96184.29700000002,139270.42400000003,34659.10400000001,0.0
2005-05-14,95840.87600000002,138979.83700000003,34500.602000000006,0.0
2005-05-15,95576.70600000002,138874.16900000002,34527.01900000001,0.0
2005-05-16,95312.53600000002,138689.25000000003,34553.43600000001,0.0
2005-05-17,95154.03400000001,138530.74800000002,34579.853,0.0
2005-05-18,94942.69800000002,138187.32700000002,34606.270000000004,0.0
2005-05-19,94757.77900000001,138028.825,34606.270000000004,0.0
2005-05-20,94599.27700000002,137870.32300000003,34606.270000000004,0.0
2005-05-21,94308.69000000002,137553.31900000002,34606.270000000004,0.0
2005-05-22,94070.93700000002,137209.89800000002,34579.853,0.0
2005-05-23,93859.60100000001,136919.31100000002,34579.853,0.0
2005-05-24,93648.26500000001,136602.30700000003,34553.43600000001,0.0
2005-05-25,93410.51200000002,136206.05200000003,34553.43600000001,0.0
2005-05-26,93199.17600000002,135915.46500000003,34553.43600000001,0.0
2005-05-27,92987.84000000001,135572.04400000002,34553.43600000001,0.0
2005-05-28,92776.50400000002,135255.04,34553.43600000001,0.0
2005-05-29,92512.33400000002,134990.87000000002,34553.43600000001,0.0
2005-05-30,92274.58100000002,134779.534,34606.270000000004,0.0
2005-05-31,92036.82800000001,134409.69600000003,34606.270000000004,0.0
2005-06-01,91772.65800000001,134198.36000000002,34342.100000000006,0.0
2005-06-02,91482.07100000001,133987.02400000003,34236.43200000001,0.0
2005-06-03,91217.90100000001,133802.105,34210.01500000001,0.0
2005-06-04,90874.48000000001,133590.76900000003,34183.598000000005,0.0
2005-06-05,90478.22500000002,133353.01600000003,34157.181000000004,0.0
2005-06-06,89976.30200000001,133141.68000000002,34130.764,0.0
2005-06-07,89553.63000000002,132956.76100000003,34183.598000000005,0.0
2005-06-08,89210.20900000002,132719.00800000003,34157.181000000004,0.0
2005-06-09,88734.70300000001,132481.25500000003,34130.764,0.0
2005-06-10,88285.61400000002,132269.91900000002,34104.34700000001,0.0
2005-06-11,87783.69100000002,132005.749,34077.93000000001,0.0
2005-06-12,87308.18500000001,131741.57900000003,34025.096000000005,0.0
2005-06-13,86859.09600000002,131477.409,34025.096000000005,0.0
2005-06-14,86621.34300000001,131213.23900000003,33998.679000000004,0.0
2005-06-15,86277.92200000002,130737.73300000002,33945.84500000001,0.0
2005-06-16,85987.335,130367.89500000002,33866.594000000005,0.0
2005-06-17,85723.16500000001,130024.47400000002,33893.011000000006,0.0
2005-06-18,85511.82900000001,129628.21900000003,33866.594000000005,0.0
2005-06-19,85300.49300000002,129205.54700000002,33840.177,0.0
2005-06-20,85009.90600000002,128756.45800000001,33813.76,0.0
2005-06-21,84666.48500000002,128280.95200000002,33760.92600000001,0.0
2005-06-22,84217.39600000001,127805.44600000003,33708.092000000004,0.0
2005-06-23,83768.30700000002,127303.52300000002,33655.258,0.0
2005-06-24,83213.55000000002,126854.43400000002,33602.424000000006,0.0
2005-06-25,82500.29100000001,126299.67700000003,33523.173,0.0
2005-06-26,81866.28300000001,125718.50300000003,33443.922000000006,0.0
2005-06-27,81417.19400000002,125269.41400000002,33417.505000000005,0.0
2005-06-28,81073.77300000002,124767.49100000002,33391.088,0.0
2005-06-29,80651.10100000001,124291.98500000002,33391.088,0.0
2005-06-30,80571.85,124159.90000000002,33417.505000000005,0.0
2005-07-01,80571.85,123895.73000000003,33496.75600000001,0.0
2005-07-02,80492.59900000002,123657.97700000001,33259.003000000004,0.0
2005-07-03,80466.18200000002,123552.30900000002,32941.999,0.0
2005-07-04,80439.76500000001,123182.47100000002,32651.412000000004,0.0
2005-07-05,80439.76500000001,122891.88400000002,32334.408000000007,0.0
2005-07-06,80545.43300000002,122918.30100000002,32096.655000000006,0.0
2005-07-07,80651.10100000001,122680.54800000002,31858.902000000006,0.0
2005-07-08,81153.02400000002,122522.04600000002,31568.315000000006,0.0
2005-07-09,81681.36400000002,122522.04600000002,31383.396000000004,0.0
2005-07-10,82077.619,122284.29300000002,31172.060000000005,0.0
2005-07-11,82315.37200000002,122099.37400000003,30907.890000000003,0.0
2005-07-12,82394.623,121755.95300000002,30564.469000000005,0.0
2005-07-13,82500.29100000001,121359.69800000002,30221.048000000006,0.0
2005-07-14,82526.70800000001,121016.27700000002,29904.044000000005,0.0
2005-07-15,82579.54200000002,120567.18800000002,29534.206000000006,0.0
2005-07-16,82500.29100000001,120144.51600000002,29111.534000000003,0.0
2005-07-17,82473.87400000001,119695.42700000003,28715.279000000006,0.0
2005-07-18,82473.87400000001,119299.17200000002,28398.275000000005,0.0
2005-07-19,82473.87400000001,118876.50000000001,28160.522000000004,0.0
2005-07-20,82421.04000000001,118427.41100000002,27896.352000000003,0.0
2005-07-21,82341.78900000002,117925.48800000001,27579.348000000005,0.0
2005-07-22,82183.28700000001,117423.56500000002,27209.510000000006,0.0
2005-07-23,81681.36400000002,116974.47600000002,26892.506000000005,0.0
2005-07-24,81311.52600000001,116472.55300000001,26549.085000000003,0.0
2005-07-25,81100.19000000002,116261.21700000002,26205.664000000004,0.0
2005-07-26,80598.267,116181.96600000001,25835.826000000005,0.0
2005-07-27,80069.92700000001,115732.87700000002,25465.988000000005,0.0
2005-07-28,79568.00400000002,115257.37100000001,25096.150000000005,0.0
2005-07-29,78933.99600000001,114755.44800000002,24726.312000000005,0.0
2005-07-30,78009.40100000001,114253.52500000002,24356.474000000002,0.0
2005-07-31,77375.39300000001,113857.27000000002,24092.304000000004,0.0
2005-08-01,76397.964,113381.76400000002,23960.219000000005,0.0
2005-08-02,75605.45400000001,112906.25800000002,23933.802000000003,0.0
2005-08-03,74865.778,112457.16900000002,23933.802000000003,0.0
2005-08-04,74126.10200000001,111875.99500000002,23828.134000000005,0.0
2005-08-05,73412.84300000001,111426.90600000002,23775.300000000003,0.0
2005-08-06,72514.66500000001,110924.98300000002,23748.883000000005,0.0
2005-08-07,71510.81900000002,110396.64300000001,23669.632000000005,0.0
2005-08-08,70559.80700000002,109841.88600000001,23616.798000000003,0.0
2005-08-09,69661.62900000002,109287.12900000002,23563.964000000004,0.0
2005-08-10,68657.78300000001,108732.37200000002,23484.713000000003,0.0
2005-08-11,67733.18800000001,108098.36400000002,23405.462000000003,0.0
2005-08-12,66914.26100000001,107517.19000000002,23352.628000000004,0.0
2005-08-13,66068.91700000002,107120.93500000001,23352.628000000004,0.0
2005-08-14,65197.15600000001,106619.01200000002,23273.377000000004,0.0
2005-08-15,64615.98200000001,106143.50600000002,23299.794000000005,0.0
2005-08-16,63902.72300000001,105615.16600000001,23273.377000000004,0.0
2005-08-17,63136.63000000001,105113.24300000002,23220.543000000005,0.0
2005-08-18,62344.12000000001,104532.06900000002,23141.292000000005,0.0
2005-08-19,61472.35900000001,103950.89500000002,23088.458000000002,0.0
2005-08-20,60679.84900000001,103422.55500000002,23035.624000000003,0.0
2005-08-21,59781.67100000001,102920.63200000001,22982.790000000005,0.0
2005-08-22,58804.242000000006,102392.29200000002,22929.956000000002,0.0
2005-08-23,57826.81300000001,101890.36900000002,22850.705,0.0
2005-08-24,56902.21800000001,101309.19500000002,22797.871000000003,0.0
2005-08-25,56083.29100000001,100754.43800000001,22718.620000000003,0.0
2005-08-26,55211.530000000006,100146.84700000001,22639.369000000002,0.0
2005-08-27,54181.26700000001,99539.25600000001,22586.535000000003,0.0
2005-08-28,53230.255000000005,98958.08200000001,22533.701000000005,0.0
2005-08-29,52305.66000000001,98403.32500000001,22507.284000000003,0.0
2005-08-30,51645.23500000001,97848.56800000001,22507.284000000003,0.0
2005-08-31,51196.14600000001,97425.89600000001,22586.535000000003,0.0
2005-09-01,50826.308000000005,97003.22400000002,22850.705,0.0
2005-09-02,50350.80200000001,96554.13500000001,22956.373000000003,0.0
2005-09-03,49743.21100000001,95999.37800000001,22956.373000000003,0.0
2005-09-04,48924.28400000001,95444.62100000001,22903.539000000004,0.0
2005-09-05,48158.191000000006,94942.69800000002,22877.122000000003,0.0
2005-09-06,47471.34900000001,94387.94100000002,22797.871000000003,0.0
2005-09-07,46731.67300000001,93833.18400000001,22771.454000000005,0.0
2005-09-08,45965.58000000001,93252.01000000001,22665.786000000004,0.0
2005-09-09,45146.653000000006,92776.50400000002,22560.118000000002,0.0
2005-09-10,44406.977000000006,92221.74700000002,22401.616,0.0
2005-09-11,43720.13500000001,91666.99000000002,22137.446000000004,0.0
2005-09-12,43112.54400000001,91297.15200000002,21899.693000000003,0.0
2005-09-13,42372.86800000001,90848.06300000001,21714.774000000005,0.0
2005-09-14,41580.35800000001,90293.30600000001,21450.604000000003,0.0
2005-09-15,40919.933000000005,89844.21700000002,21186.434000000005,0.0
2005-09-16,40470.844000000005,89368.71100000001,21001.515000000003,0.0
2005-09-17,39599.083000000006,88866.78800000002,20948.681000000004,0.0
2005-09-18,38727.32200000001,88259.19700000001,20895.847,0.0
2005-09-19,37908.395000000004,87757.27400000002,20869.430000000004,0.0
2005-09-20,37036.634000000005,87176.10000000002,20790.179000000004,0.0
2005-09-21,36217.707,86594.926,20737.345000000005,0.0
2005-09-22,35398.780000000006,85987.335,20658.094000000005,0.0
2005-09-23,34579.853,85379.744,20341.090000000004,0.0
2005-09-24,33840.177,84798.57,20050.503000000004,0.0
2005-09-25,33100.501000000004,84190.979,19786.333000000002,0.0
2005-09-26,32677.829000000005,83609.80500000001,19522.163000000004,0.0
2005-09-27,32255.157000000007,83081.46500000001,19363.661000000004,0.0
2005-09-28,31594.732000000004,82473.87400000001,19178.742000000002,0.0
2005-09-29,30934.307000000004,81866.28300000001,18914.572000000004,0.0
2005-09-30,30194.631000000005,81311.52600000001,18597.568000000003,0.0
2005-10-01,29296.453000000005,80783.18600000002,18227.730000000003,0.0
2005-10-02,28530.360000000004,80228.42900000002,17857.892000000003,0.0
2005-10-03,27843.518000000004,79647.25500000002,17488.054000000004,0.0
2005-10-04,26918.923000000003,79039.66400000002,17118.216000000004,0.0
2005-10-05,26179.247000000003,78432.07300000002,16748.378000000004,0.0
2005-10-06,25492.405000000002,77824.48200000002,16378.540000000003,0.0
2005-10-07,24884.814000000002,77586.729,16246.455000000002,0.0
2005-10-08,24620.644000000004,77665.98000000001,16695.544,0.0
2005-10-09,24805.563000000006,78643.40900000001,20763.762000000002,0.0
2005-10-10,24964.065000000002,79118.91500000001,21635.523000000005,0.0
2005-10-11,25016.899000000005,79277.41700000002,22005.361000000004,0.0
2005-10-12,25069.733000000004,79330.25100000002,22084.612000000005,0.0
2005-10-13,25518.822000000004,79937.84200000002,23537.547000000002,0.0
2005-10-14,26047.162000000004,81285.10900000001,24884.814000000002,0.0
2005-10-15,26628.336000000003,82473.87400000001,25782.992000000006,0.0
2005-10-16,27235.927000000003,83636.22200000001,26417.000000000004,0.0
2005-10-17,27685.016000000003,84428.73200000002,26786.838000000003,0.0
2005-10-18,28054.854000000003,85036.32300000002,27051.008000000005,0.0
2005-10-19,28345.441000000006,85538.24600000001,27262.344000000005,0.0
2005-10-20,28530.360000000004,85855.25000000001,27447.263000000003,0.0
2005-10-21,28688.862000000005,86145.83700000001,27579.348000000005,0.0
2005-10-22,28794.530000000006,86410.00700000001,27711.433000000005,0.0
2005-10-23,29270.036000000004,87466.68700000002,28239.773000000005,0.0
2005-10-24,30617.303000000004,89025.29000000001,28609.611000000004,0.0
2005-10-25,31621.149000000005,90346.14000000001,29375.704000000005,0.0
2005-10-26,33496.75600000001,92697.25300000001,29877.627000000004,0.0
2005-10-27,35081.776000000005,94150.18800000001,30273.882000000005,0.0
2005-10-28,36376.209,95365.37000000001,30590.886000000006,0.0
2005-10-29,37380.05500000001,96369.21600000001,30802.222000000005,0.0
2005-10-30,38278.23300000001,97188.14300000001,31013.558000000005,0.0
2005-10-31,39044.32600000001,97874.98500000002,31198.477000000006,0.0
2005-11-01,39784.00200000001,98535.41000000002,31383.396000000004,0.0
2005-11-02,40470.844000000005,99248.66900000001,31409.813000000006,0.0
2005-11-03,41316.18800000001,99882.67700000001,31330.562000000005,0.0
2005-11-04,41950.196,100490.26800000001,31304.145000000004,0.0
2005-11-05,42504.95300000001,100965.77400000002,31172.060000000005,0.0
2005-11-06,43033.293000000005,101467.69700000001,31066.392000000003,0.0
2005-11-07,43588.05000000001,101969.62000000001,30960.724000000006,0.0
2005-11-08,44195.641,102154.53900000002,30828.639000000006,0.0
2005-11-09,44697.564000000006,102260.20700000001,30670.137000000006,0.0
2005-11-10,45384.40600000001,102471.54300000002,30617.303000000004,0.0
2005-11-11,46309.001000000004,102788.54700000002,30617.303000000004,0.0
2005-11-12,46995.84300000001,102894.21500000001,30511.635000000006,0.0
2005-11-13,47656.26800000001,103026.30000000002,30379.550000000003,0.0
2005-11-14,48211.02500000001,103079.13400000002,30247.465000000004,0.0
2005-11-15,48792.19900000001,103211.21900000001,30141.797000000006,0.0
2005-11-16,49505.458000000006,103184.80200000001,30036.129000000004,0.0
2005-11-17,51169.72900000001,104188.64800000002,30115.380000000005,0.0
2005-11-18,53045.33600000001,105033.99200000001,30168.214000000004,0.0
2005-11-19,54471.85400000001,105773.66800000002,30115.380000000005,0.0
2005-11-20,55607.78500000001,106354.84200000002,30036.129000000004,0.0
2005-11-21,56585.21400000001,106856.76500000001,29956.878000000004,0.0
2005-11-22,57456.975000000006,107305.85400000002,29851.210000000006,0.0
2005-11-23,58381.57000000001,107781.36000000002,29798.376000000004,0.0
2005-11-24,59200.49700000001,108151.19800000002,29719.125000000004,0.0
2005-11-25,59860.922000000006,108362.53400000001,29587.040000000005,0.0
2005-11-26,60389.26200000001,108573.87000000001,29481.372000000003,0.0
2005-11-27,60838.35100000001,108917.29100000001,29322.870000000006,0.0
2005-11-28,61340.27400000001,109260.71200000001,29164.368000000006,0.0
2005-11-29,62053.53300000001,109762.63500000002,29085.117000000006,0.0
2005-11-30,63876.30600000001,112034.49700000002,30485.218000000004,0.0
2005-12-01,66967.09500000002,114729.03100000002,31462.647000000004,0.0
2005-12-02,69080.45500000002,116102.71500000001,31911.736000000004,0.0
2005-12-03,70639.058,117344.31400000001,32228.740000000005,0.0
2005-12-04,71827.823,118295.32600000002,32466.493000000006,0.0
2005-12-05,72778.835,119114.25300000001,32651.412000000004,0.0
2005-12-06,73597.76200000002,119774.67800000001,32836.331000000006,0.0
2005-12-07,74337.43800000001,120382.26900000001,32994.833000000006,0.0
2005-12-08,75050.69700000001,120487.93700000002,33126.918000000005,0.0
2005-12-09,75605.45400000001,121280.44700000001,33047.66700000001,0.0
2005-12-10,76107.37700000001,121623.86800000002,32915.582,0.0
2005-12-11,76556.46600000001,121940.87200000002,32783.497,0.0
2005-12-12,76979.138,122310.71000000002,32624.995000000006,0.0
2005-12-13,77401.81000000001,122680.54800000002,32492.910000000003,0.0
2005-12-14,77665.98000000001,122786.21600000001,32307.991000000005,0.0
2005-12-15,77850.899,122812.63300000002,32123.072000000004,0.0
2005-12-16,78273.57100000001,123076.80300000001,31990.987000000005,0.0
2005-12-17,78749.07700000002,122971.13500000002,32123.072000000004,0.0
2005-12-18,79251.00000000001,122759.79900000001,32228.740000000005,0.0
2005-12-19,79515.17000000001,122495.62900000002,32307.991000000005,0.0
2005-12-20,79673.672,122257.87600000002,32387.242000000006,0.0
2005-12-21,79805.75700000001,121993.70600000002,32440.076000000005,0.0
2005-12-22,79990.676,121544.61700000001,32466.493000000006,0.0
2005-12-23,80149.17800000001,121254.03000000001,32492.910000000003,0.0
2005-12-24,80360.51400000001,120937.02600000001,32545.744000000006,0.0
2005-12-25,80571.85,120593.60500000003,32572.161000000004,0.0
2005-12-26,81153.02400000002,120487.93700000002,32730.663000000004,0.0
2005-12-27,82183.28700000001,121254.03000000001,32915.582,0.0
2005-12-28,83028.63100000001,121491.78300000002,33047.66700000001,0.0
2005-12-29,83662.63900000001,121544.61700000001,33126.918000000005,0.0
2005-12-30,85326.91000000002,122680.54800000002,33443.922000000006,0.0
2005-12-31,87387.43600000002,124133.48300000002,33496.75600000001,0.0
2006-01-01,88866.78800000002,125322.24800000002,33470.33900000001,0.0
2006-01-02,90134.80400000002,126246.84300000002,33364.671,0.0
2006-01-03,91270.73500000002,127145.02100000002,33311.83700000001,0.0
2006-01-04,92300.99800000002,127990.36500000002,33232.586,0.0
2006-01-05,93093.50800000002,128413.03700000003,33100.501000000004,0.0
2006-01-06,93859.60100000001,129073.46200000001,32968.416000000005,0.0
2006-01-07,94520.02600000001,129628.21900000003,32836.331000000006,0.0
2006-01-08,95101.20000000001,130077.30800000002,32677.829000000005,0.0
2006-01-09,95655.95700000001,130473.56300000002,32545.744000000006,0.0
2006-01-10,96105.04600000002,130869.81800000001,32387.242000000006,0.0
2006-01-11,96580.55200000001,131292.49000000002,32228.740000000005,0.0
2006-01-12,97056.05800000002,131979.33200000002,32492.910000000003,0.0
2006-01-13,97927.81900000002,133168.097,32809.914000000004,0.0
2006-01-14,98403.32500000001,134409.69600000003,33100.501000000004,0.0
2006-01-15,100278.93200000002,138028.825,34579.853,0.0
2006-01-16,100384.60000000002,140221.43600000002,35028.942,0.0
2006-01-17,99856.26000000001,141489.45200000002,35134.61000000001,0.0
2006-01-18,99539.25600000001,141964.958,35187.444,0.0
2006-01-19,102180.95600000002,144051.89254656003,35504.448000000004,0.0
2006-01-20,101679.03300000001,143021.63800000004,35266.69500000001,0.0
2006-01-21,100754.43800000001,142414.05545344003,35187.444,0.0
2006-01-22,99961.92800000001,142044.20054656002,35161.027,0.0
2006-01-23,99407.17100000002,141832.86454656,35161.027,0.0
2006-01-24,98984.49900000001,141700.78800000003,35161.027,0.0
2006-01-25,98693.91200000001,141436.61800000002,35108.19300000001,0.0
2006-01-26,98429.74200000001,141093.19700000001,35055.359000000004,0.0
2006-01-27,98244.82300000002,140881.86100000003,34976.10800000001,0.0
2006-01-28,97980.65300000002,140617.69100000002,34949.691000000006,0.0
2006-01-29,97848.56800000001,140512.02300000002,34949.691000000006,0.0
2006-01-30,97822.15100000001,140512.02300000002,34976.10800000001,0.0
2006-01-31,97954.23600000002,140617.69100000002,35028.942,0.0
2006-02-01,98482.57600000002,140961.11200000002,35055.359000000004,0.0
2006-02-02,98482.57600000002,140881.86100000003,35028.942,0.0
2006-02-03,98508.99300000002,140908.27800000002,35028.942,0.0
2006-02-04,99037.33300000001,141330.95,35213.861000000004,0.0
2006-02-05,99275.08600000001,141621.537,35266.69500000001,0.0
2006-02-06,99380.75400000002,141832.86454656,35240.278000000006,0.0
2006-02-07,99169.41800000002,141753.62200000003,35161.027,0.0
2006-02-08,98931.66500000001,141647.95400000003,35134.61000000001,0.0
2006-02-09,98641.07800000001,141410.20100000003,35108.19300000001,0.0
2006-02-10,98429.74200000001,141066.78000000003,34923.274000000005,0.0
2006-02-11,98244.82300000002,140829.02700000003,35002.52500000001,0.0
2006-02-12,98007.07000000002,140670.52500000002,34870.44,0.0
2006-02-13,97874.98500000002,140564.85700000002,34659.10400000001,0.0
2006-02-14,97742.90000000001,140406.355,34711.938,0.0
2006-02-15,97610.81500000002,140142.18500000003,34711.938,0.0
2006-02-16,97531.56400000001,140010.10000000003,34738.355,0.0
2006-02-17,97478.73000000001,139904.43200000003,34579.853,0.0
2006-02-18,97452.31300000001,139745.93000000002,34368.51700000001,0.0
2006-02-19,97346.64500000002,139930.84900000002,34077.93000000001,0.0
2006-02-20,97240.97700000001,139957.26600000003,33787.34300000001,0.0
2006-02-21,97188.14300000001,139983.68300000002,33496.75600000001,0.0
2006-02-22,97188.14300000001,140010.10000000003,33523.173,0.0
2006-02-23,97082.47500000002,139904.43200000003,33602.424000000006,0.0
2006-02-24,97029.64100000002,139587.428,33708.092000000004,0.0
2006-02-25,97003.22400000002,139296.84100000001,33760.92600000001,0.0
2006-02-26,96923.97300000001,139006.25400000002,33813.76,0.0
2006-02-27,96844.72200000001,138662.833,33840.177,0.0
2006-02-28,96791.88800000002,138055.24200000003,33655.258,0.0
2006-03-01,96739.05400000002,137579.73600000003,33206.169,0.0
2006-03-02,96712.63700000002,137183.48100000003,33126.918000000005,0.0
2006-03-03,96712.63700000002,136787.22600000002,33100.501000000004,0.0
2006-03-04,96659.80300000001,136364.55400000003,32915.582,0.0
2006-03-05,96659.80300000001,135915.46500000003,32651.412000000004,0.0
2006-03-06,96686.22000000002,135466.37600000002,32387.242000000006,0.0
2006-03-07,96712.63700000002,135519.21000000002,32096.655000000006,0.0
2006-03-08,96606.96900000001,135572.04400000002,31832.485000000004,0.0
2006-03-09,96289.96500000001,135624.87800000003,31541.898000000005,0.0
2006-03-10,96052.21200000001,135704.12900000002,31277.728000000006,0.0
2006-03-11,95946.54400000001,135809.79700000002,30987.141000000003,0.0
2006-03-12,95893.71000000002,135889.048,30617.303000000004,0.0
2006-03-13,98746.74600000001,136047.55000000002,30221.048000000006,0.0
2006-03-14,96210.71400000002,136073.96700000003,29930.461000000003,0.0
2006-03-15,97399.47900000002,136179.635,29692.708000000006,0.0
2006-03-16,97822.15100000001,136258.88600000003,29428.538000000004,0.0
2006-03-17,97980.65300000002,136258.88600000003,29111.534000000003,0.0
2006-03-18,97927.81900000002,136258.88600000003,28741.696000000004,0.0
2006-03-19,97822.15100000001,136206.05200000003,28398.275000000005,0.0
2006-03-20,97742.90000000001,136126.801,28054.854000000003,0.0
2006-03-21,97505.14700000001,135889.048,27975.603000000003,0.0
2006-03-22,97293.81100000002,135756.96300000002,28028.437000000005,0.0
2006-03-23,97161.72600000001,135572.04400000002,28028.437000000005,0.0
2006-03-24,97003.22400000002,135413.54200000002,28054.854000000003,0.0
2006-03-25,96923.97300000001,135175.78900000002,28081.271000000004,0.0
2006-03-26,96818.30500000002,134990.87000000002,28107.688000000006,0.0
2006-03-27,96791.88800000002,134885.20200000002,28160.522000000004,0.0
2006-03-28,96659.80300000001,134594.61500000002,28186.939000000006,0.0
2006-03-29,96474.88400000002,134383.279,28213.356000000003,0.0
2006-03-30,96422.05000000002,134119.10900000003,28213.356000000003,0.0
2006-03-31,96289.96500000001,133960.60700000002,28213.356000000003,0.0
2006-04-01,96263.54800000001,133722.85400000002,28266.190000000006,0.0
2006-04-02,96422.05000000002,133643.60300000003,28319.024000000005,0.0
2006-04-03,96448.46700000002,133537.93500000003,28398.275000000005,0.0
2006-04-04,96369.21600000001,133432.26700000002,28503.943000000003,0.0
2006-04-05,96448.46700000002,133458.684,28636.028000000006,0.0
2006-04-06,96474.88400000002,133802.105,28741.696000000004,0.0
2006-04-07,96501.30100000002,134251.19400000002,28847.364000000005,0.0
2006-04-08,96686.22000000002,134436.113,28979.449000000004,0.0
2006-04-09,96739.05400000002,134568.19800000003,29085.117000000006,0.0
2006-04-10,96739.05400000002,134700.28300000002,29190.785000000003,0.0
2006-04-11,96765.47100000002,135017.287,29270.036000000004,0.0
2006-04-12,96739.05400000002,135175.78900000002,29349.287000000004,0.0
2006-04-13,96712.63700000002,135492.79300000003,29402.121000000003,0.0
2006-04-14,96686.22000000002,135677.71200000003,29507.789000000004,0.0
2006-04-15,96765.47100000002,135915.46500000003,29587.040000000005,0.0
2006-04-16,96871.13900000001,136153.21800000002,29692.708000000006,0.0
2006-04-17,96818.30500000002,136179.635,29771.959000000006,0.0
2006-04-18,96712.63700000002,136206.05200000003,29851.210000000006,0.0
2006-04-19,96501.30100000002,136258.88600000003,29904.044000000005,0.0
2006-04-20,96237.13100000001,136338.13700000002,29983.295000000006,0.0
2006-04-21,96131.46300000002,136338.13700000002,30062.546000000006,0.0
2006-04-22,96105.04600000002,136338.13700000002,30115.380000000005,0.0
2006-04-23,96659.80300000001,136919.31100000002,30326.716000000004,0.0
2006-04-24,98693.91200000001,139138.339,31277.728000000006,0.0
2006-04-25,99644.92400000001,140512.02300000002,31779.651000000005,0.0
2006-04-26,99644.92400000001,141013.94600000003,32070.238000000005,0.0
2006-04-27,99301.50300000001,141066.78000000003,32281.574000000004,0.0
2006-04-28,98958.08200000001,141225.28200000004,32466.493000000006,0.0
2006-04-29,98614.66100000002,141251.69900000002,32598.578000000005,0.0
2006-04-30,98324.07400000002,140934.69500000004,32704.246000000006,0.0
2006-05-01,98033.48700000001,140829.02700000003,32836.331000000006,0.0
2006-05-02,97874.98500000002,140749.776,32915.582,0.0
2006-05-03,97795.73400000001,140564.85700000002,32968.416000000005,0.0
2006-05-04,97531.56400000001,140327.10400000002,33047.66700000001,0.0
2006-05-05,97240.97700000001,140089.35100000002,33153.33500000001,0.0
2006-05-06,96950.39000000001,139957.26600000003,33232.586,0.0
2006-05-07,96739.05400000002,139904.43200000003,33259.003000000004,0.0
2006-05-08,96527.71800000001,139825.181,33285.420000000006,0.0
2006-05-09,96474.88400000002,139693.09600000002,33311.83700000001,0.0
2006-05-10,96633.38600000001,139561.01100000003,33311.83700000001,0.0
2006-05-11,96606.96900000001,139402.50900000002,33338.25400000001,0.0
2006-05-12,96739.05400000002,139666.67900000003,33523.173,0.0
2006-05-13,96871.13900000001,140062.934,34474.185000000005,0.0
2006-05-14,96923.97300000001,140327.10400000002,34791.189000000006,0.0
2006-05-15,96923.97300000001,140512.02300000002,35002.52500000001,0.0
2006-05-16,96871.13900000001,140644.108,35002.52500000001,0.0
2006-05-17,96897.55600000001,140987.529,35161.027,0.0
2006-05-18,96923.97300000001,140881.86100000003,35108.19300000001,0.0
2006-05-19,96950.39000000001,140934.69500000004,35081.776000000005,0.0
2006-05-20,97056.05800000002,140961.11200000002,35108.19300000001,0.0
2006-05-21,97082.47500000002,140961.11200000002,35081.776000000005,0.0
2006-05-22,97188.14300000001,141066.78000000003,35055.359000000004,0.0
2006-05-23,97240.97700000001,141040.363,35028.942,0.0
2006-05-24,97267.39400000001,140987.529,35002.52500000001,0.0
2006-05-25,97188.14300000001,140961.11200000002,35002.52500000001,0.0
2006-05-26,97161.72600000001,140908.27800000002,34949.691000000006,0.0
2006-05-27,97161.72600000001,140961.11200000002,34870.44,0.0
2006-05-28,97135.30900000001,140670.52500000002,34896.857,0.0
2006-05-29,97082.47500000002,140432.77200000003,34870.44,0.0
2006-05-30,96976.80700000002,140168.602,34817.60600000001,0.0
2006-05-31,96871.13900000001,140300.68700000003,34764.772000000004,0.0
2006-06-01,96871.13900000001,140670.52500000002,34764.772000000004,0.0
