# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-07-28 16:16:28 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01470761 Maiden Creek at Berkley, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01470761
#            TS   parameter     Description
#        262018       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	262018_00060	262018_00060_cd
USGS	01470761	2020-05-26 21:15	EDT	174	A
USGS	01470761	2020-05-26 21:30	EDT	174	A
USGS	01470761	2020-05-26 21:45	EDT	174	A
USGS	01470761	2020-05-26 22:00	EDT	174	A
USGS	01470761	2020-05-26 22:15	EDT	174	A
USGS	01470761	2020-05-26 22:30	EDT	174	A
USGS	01470761	2020-05-26 22:45	EDT	174	A
USGS	01470761	2020-05-26 23:00	EDT	174	A
USGS	01470761	2020-05-26 23:15	EDT	174	A
USGS	01470761	2020-05-26 23:30	EDT	174	A
USGS	01470761	2020-05-26 23:45	EDT	174	A
USGS	01470761	2020-05-27 00:00	EDT	174	A
USGS	01470761	2020-05-27 00:15	EDT	174	A
USGS	01470761	2020-05-27 00:30	EDT	174	A
USGS	01470761	2020-05-27 00:45	EDT	174	A
USGS	01470761	2020-05-27 01:00	EDT	174	A
USGS	01470761	2020-05-27 01:15	EDT	174	A
USGS	01470761	2020-05-27 01:30	EDT	174	A
USGS	01470761	2020-05-27 01:45	EDT	174	A
USGS	01470761	2020-05-27 02:00	EDT	174	A
USGS	01470761	2020-05-27 02:15	EDT	174	A
USGS	01470761	2020-05-27 02:30	EDT	174	A
USGS	01470761	2020-05-27 02:45	EDT	174	A
USGS	01470761	2020-05-27 03:00	EDT	174	A
USGS	01470761	2020-05-27 03:15	EDT	176	A
USGS	01470761	2020-05-27 03:30	EDT	176	A
USGS	01470761	2020-05-27 03:45	EDT	176	A
USGS	01470761	2020-05-27 04:00	EDT	174	A
USGS	01470761	2020-05-27 04:15	EDT	174	A
USGS	01470761	2020-05-27 04:30	EDT	174	A
USGS	01470761	2020-05-27 04:45	EDT	174	A
USGS	01470761	2020-05-27 05:00	EDT	174	A
USGS	01470761	2020-05-27 05:15	EDT	174	A
USGS	01470761	2020-05-27 05:30	EDT	174	A
USGS	01470761	2020-05-27 05:45	EDT	174	A
USGS	01470761	2020-05-27 06:00	EDT	174	A
USGS	01470761	2020-05-27 06:15	EDT	174	A
USGS	01470761	2020-05-27 06:30	EDT	174	A
USGS	01470761	2020-05-27 06:45	EDT	174	A
USGS	01470761	2020-05-27 07:00	EDT	174	A
USGS	01470761	2020-05-27 07:15	EDT	174	A
USGS	01470761	2020-05-27 07:30	EDT	174	A
USGS	01470761	2020-05-27 07:45	EDT	172	A
USGS	01470761	2020-05-27 08:00	EDT	170	A
USGS	01470761	2020-05-27 08:15	EDT	168	A
USGS	01470761	2020-05-27 08:30	EDT	168	A
USGS	01470761	2020-05-27 08:45	EDT	168	A
USGS	01470761	2020-05-27 09:00	EDT	168	A
USGS	01470761	2020-05-27 09:15	EDT	167	A
USGS	01470761	2020-05-27 09:30	EDT	167	A
USGS	01470761	2020-05-27 09:45	EDT	167	A
USGS	01470761	2020-05-27 10:00	EDT	167	A
USGS	01470761	2020-05-27 10:15	EDT	167	A
USGS	01470761	2020-05-27 10:30	EDT	167	A
USGS	01470761	2020-05-27 10:45	EDT	167	A
USGS	01470761	2020-05-27 11:00	EDT	167	A
USGS	01470761	2020-05-27 11:15	EDT	167	A
USGS	01470761	2020-05-27 11:30	EDT	167	A
USGS	01470761	2020-05-27 11:45	EDT	167	A
USGS	01470761	2020-05-27 12:00	EDT	167	A
USGS	01470761	2020-05-27 12:15	EDT	167	A
USGS	01470761	2020-05-27 12:30	EDT	168	A
USGS	01470761	2020-05-27 12:45	EDT	167	A
USGS	01470761	2020-05-27 13:00	EDT	168	A
USGS	01470761	2020-05-27 13:15	EDT	168	A
USGS	01470761	2020-05-27 13:30	EDT	168	A
USGS	01470761	2020-05-27 13:45	EDT	168	A
USGS	01470761	2020-05-27 14:00	EDT	168	A
USGS	01470761	2020-05-27 14:15	EDT	168	A
USGS	01470761	2020-05-27 14:30	EDT	168	A
USGS	01470761	2020-05-27 14:45	EDT	168	A
USGS	01470761	2020-05-27 15:00	EDT	168	A
USGS	01470761	2020-05-27 15:15	EDT	168	A
USGS	01470761	2020-05-27 15:30	EDT	167	A
USGS	01470761	2020-05-27 15:45	EDT	167	A
USGS	01470761	2020-05-27 16:00	EDT	167	A
USGS	01470761	2020-05-27 16:15	EDT	167	A
USGS	01470761	2020-05-27 16:30	EDT	165	A
USGS	01470761	2020-05-27 16:45	EDT	165	A
USGS	01470761	2020-05-27 17:00	EDT	165	A
USGS	01470761	2020-05-27 17:15	EDT	165	A
USGS	01470761	2020-05-27 17:30	EDT	167	A
USGS	01470761	2020-05-27 17:45	EDT	167	A
USGS	01470761	2020-05-27 18:00	EDT	167	A
USGS	01470761	2020-05-27 18:15	EDT	165	A
USGS	01470761	2020-05-27 18:30	EDT	165	A
USGS	01470761	2020-05-27 18:45	EDT	165	A
USGS	01470761	2020-05-27 19:00	EDT	165	A
USGS	01470761	2020-05-27 19:15	EDT	165	A
USGS	01470761	2020-05-27 19:30	EDT	165	A
USGS	01470761	2020-05-27 19:45	EDT	165	A
USGS	01470761	2020-05-27 20:00	EDT	165	A
USGS	01470761	2020-05-27 20:15	EDT	165	A
USGS	01470761	2020-05-27 20:30	EDT	165	A
USGS	01470761	2020-05-27 20:45	EDT	165	A
USGS	01470761	2020-05-27 21:00	EDT	165	A
USGS	01470761	2020-05-27 21:15	EDT	165	A
USGS	01470761	2020-05-27 21:30	EDT	165	A
USGS	01470761	2020-05-27 21:45	EDT	163	A
USGS	01470761	2020-05-27 22:00	EDT	161	A
USGS	01470761	2020-05-27 22:15	EDT	158	A
USGS	01470761	2020-05-27 22:30	EDT	154	A
USGS	01470761	2020-05-27 22:45	EDT	154	A
USGS	01470761	2020-05-27 23:00	EDT	153	A
USGS	01470761	2020-05-27 23:15	EDT	151	A
USGS	01470761	2020-05-27 23:30	EDT	151	A
USGS	01470761	2020-05-27 23:45	EDT	151	A
USGS	01470761	2020-05-28 00:00	EDT	149	A
USGS	01470761	2020-05-28 00:15	EDT	149	A
USGS	01470761	2020-05-28 00:30	EDT	149	A
USGS	01470761	2020-05-28 00:45	EDT	149	A
USGS	01470761	2020-05-28 01:00	EDT	149	A
USGS	01470761	2020-05-28 01:15	EDT	149	A
USGS	01470761	2020-05-28 01:30	EDT	151	A
USGS	01470761	2020-05-28 01:45	EDT	151	A
USGS	01470761	2020-05-28 02:00	EDT	151	A
USGS	01470761	2020-05-28 02:15	EDT	149	A
USGS	01470761	2020-05-28 02:30	EDT	149	A
USGS	01470761	2020-05-28 02:45	EDT	149	A
USGS	01470761	2020-05-28 03:00	EDT	149	A
USGS	01470761	2020-05-28 03:15	EDT	149	A
USGS	01470761	2020-05-28 03:30	EDT	149	A
USGS	01470761	2020-05-28 03:45	EDT	149	A
USGS	01470761	2020-05-28 04:00	EDT	149	A
USGS	01470761	2020-05-28 04:15	EDT	149	A
USGS	01470761	2020-05-28 04:30	EDT	149	A
USGS	01470761	2020-05-28 04:45	EDT	151	A
USGS	01470761	2020-05-28 05:00	EDT	151	A
USGS	01470761	2020-05-28 05:15	EDT	151	A
USGS	01470761	2020-05-28 05:30	EDT	151	A
USGS	01470761	2020-05-28 05:45	EDT	151	A
USGS	01470761	2020-05-28 06:00	EDT	151	A
USGS	01470761	2020-05-28 06:15	EDT	151	A
USGS	01470761	2020-05-28 06:30	EDT	149	A
USGS	01470761	2020-05-28 06:45	EDT	149	A
USGS	01470761	2020-05-28 07:00	EDT	149	A
USGS	01470761	2020-05-28 07:15	EDT	151	A
USGS	01470761	2020-05-28 07:30	EDT	154	A
USGS	01470761	2020-05-28 07:45	EDT	156	A
USGS	01470761	2020-05-28 08:00	EDT	159	A
USGS	01470761	2020-05-28 08:15	EDT	161	A
USGS	01470761	2020-05-28 08:30	EDT	161	A
USGS	01470761	2020-05-28 08:45	EDT	161	A
USGS	01470761	2020-05-28 09:00	EDT	163	A
USGS	01470761	2020-05-28 09:15	EDT	163	A
USGS	01470761	2020-05-28 09:30	EDT	163	A
USGS	01470761	2020-05-28 09:45	EDT	163	A
USGS	01470761	2020-05-28 10:00	EDT	163	A
USGS	01470761	2020-05-28 10:15	EDT	163	A
USGS	01470761	2020-05-28 10:30	EDT	161	A
USGS	01470761	2020-05-28 10:45	EDT	163	A
USGS	01470761	2020-05-28 11:00	EDT	161	A
USGS	01470761	2020-05-28 11:15	EDT	163	A
USGS	01470761	2020-05-28 11:30	EDT	163	A
USGS	01470761	2020-05-28 11:45	EDT	158	A
USGS	01470761	2020-05-28 12:00	EDT	154	A
USGS	01470761	2020-05-28 12:15	EDT	153	A
USGS	01470761	2020-05-28 12:30	EDT	153	A
USGS	01470761	2020-05-28 12:45	EDT	151	A
USGS	01470761	2020-05-28 13:00	EDT	151	A
USGS	01470761	2020-05-28 13:15	EDT	151	A
USGS	01470761	2020-05-28 13:30	EDT	151	A
USGS	01470761	2020-05-28 13:45	EDT	153	A
USGS	01470761	2020-05-28 14:00	EDT	153	A
USGS	01470761	2020-05-28 14:15	EDT	153	A
USGS	01470761	2020-05-28 14:30	EDT	154	A
USGS	01470761	2020-05-28 14:45	EDT	154	A
USGS	01470761	2020-05-28 15:00	EDT	154	A
USGS	01470761	2020-05-28 15:15	EDT	154	A
USGS	01470761	2020-05-28 15:30	EDT	156	A
USGS	01470761	2020-05-28 15:45	EDT	156	A
USGS	01470761	2020-05-28 16:00	EDT	156	A
USGS	01470761	2020-05-28 16:15	EDT	156	A
USGS	01470761	2020-05-28 16:30	EDT	156	A
USGS	01470761	2020-05-28 16:45	EDT	158	A
USGS	01470761	2020-05-28 17:00	EDT	158	A
USGS	01470761	2020-05-28 17:15	EDT	158	A
USGS	01470761	2020-05-28 17:30	EDT	158	A
USGS	01470761	2020-05-28 17:45	EDT	158	A
USGS	01470761	2020-05-28 18:00	EDT	158	A
USGS	01470761	2020-05-28 18:15	EDT	158	A
USGS	01470761	2020-05-28 18:30	EDT	158	A
USGS	01470761	2020-05-28 18:45	EDT	158	A
USGS	01470761	2020-05-28 19:00	EDT	159	A
USGS	01470761	2020-05-28 19:15	EDT	159	A
USGS	01470761	2020-05-28 19:30	EDT	159	A
USGS	01470761	2020-05-28 19:45	EDT	159	A
USGS	01470761	2020-05-28 20:00	EDT	159	A
USGS	01470761	2020-05-28 20:15	EDT	159	A
USGS	01470761	2020-05-28 20:30	EDT	159	A
USGS	01470761	2020-05-28 20:45	EDT	159	A
USGS	01470761	2020-05-28 21:00	EDT	159	A
USGS	01470761	2020-05-28 21:15	EDT	159	A
USGS	01470761	2020-05-28 21:30	EDT	159	A
USGS	01470761	2020-05-28 21:45	EDT	159	A
USGS	01470761	2020-05-28 22:00	EDT	159	A
USGS	01470761	2020-05-28 22:15	EDT	159	A
USGS	01470761	2020-05-28 22:30	EDT	159	A
USGS	01470761	2020-05-28 22:45	EDT	159	A
USGS	01470761	2020-05-28 23:00	EDT	161	A
USGS	01470761	2020-05-28 23:15	EDT	161	A
USGS	01470761	2020-05-28 23:30	EDT	161	A
USGS	01470761	2020-05-28 23:45	EDT	161	A
USGS	01470761	2020-05-29 00:00	EDT	161	A
USGS	01470761	2020-05-29 00:15	EDT	161	A
USGS	01470761	2020-05-29 00:30	EDT	161	A
USGS	01470761	2020-05-29 00:45	EDT	161	A
USGS	01470761	2020-05-29 01:00	EDT	161	A
USGS	01470761	2020-05-29 01:15	EDT	161	A
USGS	01470761	2020-05-29 01:30	EDT	163	A
USGS	01470761	2020-05-29 01:45	EDT	163	A
USGS	01470761	2020-05-29 02:00	EDT	163	A
USGS	01470761	2020-05-29 02:15	EDT	161	A
USGS	01470761	2020-05-29 02:30	EDT	163	A
USGS	01470761	2020-05-29 02:45	EDT	163	A
USGS	01470761	2020-05-29 03:00	EDT	163	A
USGS	01470761	2020-05-29 03:15	EDT	163	A
USGS	01470761	2020-05-29 03:30	EDT	163	A
USGS	01470761	2020-05-29 03:45	EDT	163	A
USGS	01470761	2020-05-29 04:00	EDT	163	A
USGS	01470761	2020-05-29 04:15	EDT	163	A
USGS	01470761	2020-05-29 04:30	EDT	165	A
USGS	01470761	2020-05-29 04:45	EDT	165	A
USGS	01470761	2020-05-29 05:00	EDT	165	A
USGS	01470761	2020-05-29 05:15	EDT	165	A
USGS	01470761	2020-05-29 05:30	EDT	165	A
USGS	01470761	2020-05-29 05:45	EDT	165	A
USGS	01470761	2020-05-29 06:00	EDT	166	A
USGS	01470761	2020-05-29 06:15	EDT	166	A
USGS	01470761	2020-05-29 06:30	EDT	166	A
USGS	01470761	2020-05-29 06:45	EDT	166	A
USGS	01470761	2020-05-29 07:00	EDT	166	A
USGS	01470761	2020-05-29 07:15	EDT	166	A
USGS	01470761	2020-05-29 07:30	EDT	168	A
USGS	01470761	2020-05-29 07:45	EDT	168	A
USGS	01470761	2020-05-29 08:00	EDT	168	A
USGS	01470761	2020-05-29 08:15	EDT	170	A
USGS	01470761	2020-05-29 08:30	EDT	170	A
USGS	01470761	2020-05-29 08:45	EDT	170	A
USGS	01470761	2020-05-29 09:00	EDT	170	A
USGS	01470761	2020-05-29 09:15	EDT	170	A
USGS	01470761	2020-05-29 09:30	EDT	170	A
USGS	01470761	2020-05-29 09:45	EDT	170	A
USGS	01470761	2020-05-29 10:00	EDT	170	A
USGS	01470761	2020-05-29 10:15	EDT	170	A
USGS	01470761	2020-05-29 10:30	EDT	168	A
USGS	01470761	2020-05-29 10:45	EDT	168	A
USGS	01470761	2020-05-29 11:00	EDT	168	A
USGS	01470761	2020-05-29 11:15	EDT	168	A
USGS	01470761	2020-05-29 11:30	EDT	168	A
USGS	01470761	2020-05-29 11:45	EDT	168	A
USGS	01470761	2020-05-29 12:00	EDT	168	A
USGS	01470761	2020-05-29 12:15	EDT	168	A
USGS	01470761	2020-05-29 12:30	EDT	168	A
USGS	01470761	2020-05-29 12:45	EDT	168	A
USGS	01470761	2020-05-29 13:00	EDT	168	A
USGS	01470761	2020-05-29 13:15	EDT	168	A
USGS	01470761	2020-05-29 13:30	EDT	166	A
USGS	01470761	2020-05-29 13:45	EDT	168	A
USGS	01470761	2020-05-29 14:00	EDT	166	A
USGS	01470761	2020-05-29 14:15	EDT	166	A
USGS	01470761	2020-05-29 14:30	EDT	166	A
USGS	01470761	2020-05-29 14:45	EDT	166	A
USGS	01470761	2020-05-29 15:00	EDT	166	A
USGS	01470761	2020-05-29 15:15	EDT	166	A
USGS	01470761	2020-05-29 15:30	EDT	166	A
USGS	01470761	2020-05-29 15:45	EDT	166	A
USGS	01470761	2020-05-29 16:00	EDT	166	A
USGS	01470761	2020-05-29 16:15	EDT	166	A
USGS	01470761	2020-05-29 16:30	EDT	166	A
USGS	01470761	2020-05-29 16:45	EDT	165	A
USGS	01470761	2020-05-29 17:00	EDT	166	A
USGS	01470761	2020-05-29 17:15	EDT	174	A
USGS	01470761	2020-05-29 17:30	EDT	177	A
USGS	01470761	2020-05-29 17:45	EDT	183	A
USGS	01470761	2020-05-29 18:00	EDT	187	A
USGS	01470761	2020-05-29 18:15	EDT	191	A
USGS	01470761	2020-05-29 18:30	EDT	194	A
USGS	01470761	2020-05-29 18:45	EDT	196	A
USGS	01470761	2020-05-29 19:00	EDT	198	A
USGS	01470761	2020-05-29 19:15	EDT	200	A
USGS	01470761	2020-05-29 19:30	EDT	200	A
USGS	01470761	2020-05-29 19:45	EDT	200	A
USGS	01470761	2020-05-29 20:00	EDT	200	A
USGS	01470761	2020-05-29 20:15	EDT	202	A
USGS	01470761	2020-05-29 20:30	EDT	202	A
USGS	01470761	2020-05-29 20:45	EDT	202	A
USGS	01470761	2020-05-29 21:00	EDT	202	A
USGS	01470761	2020-05-29 21:15	EDT	204	A
USGS	01470761	2020-05-29 21:30	EDT	204	A
USGS	01470761	2020-05-29 21:45	EDT	204	A
USGS	01470761	2020-05-29 22:00	EDT	204	A
USGS	01470761	2020-05-29 22:15	EDT	206	A
USGS	01470761	2020-05-29 22:30	EDT	206	A
USGS	01470761	2020-05-29 22:45	EDT	206	A
USGS	01470761	2020-05-29 23:00	EDT	206	A
USGS	01470761	2020-05-29 23:15	EDT	206	A
USGS	01470761	2020-05-29 23:30	EDT	208	A
USGS	01470761	2020-05-29 23:45	EDT	210	A
USGS	01470761	2020-05-30 00:00	EDT	212	A
USGS	01470761	2020-05-30 00:15	EDT	218	A
USGS	01470761	2020-05-30 00:30	EDT	222	A
USGS	01470761	2020-05-30 00:45	EDT	229	A
USGS	01470761	2020-05-30 01:00	EDT	233	A
USGS	01470761	2020-05-30 01:15	EDT	233	A
USGS	01470761	2020-05-30 01:30	EDT	229	A
USGS	01470761	2020-05-30 01:45	EDT	220	A
USGS	01470761	2020-05-30 02:00	EDT	212	A
USGS	01470761	2020-05-30 02:15	EDT	206	A
USGS	01470761	2020-05-30 02:30	EDT	204	A
USGS	01470761	2020-05-30 02:45	EDT	202	A
USGS	01470761	2020-05-30 03:00	EDT	204	A
USGS	01470761	2020-05-30 03:15	EDT	210	A
USGS	01470761	2020-05-30 03:30	EDT	220	A
USGS	01470761	2020-05-30 03:45	EDT	229	A
USGS	01470761	2020-05-30 04:00	EDT	237	A
USGS	01470761	2020-05-30 04:15	EDT	242	A
USGS	01470761	2020-05-30 04:30	EDT	246	A
USGS	01470761	2020-05-30 04:45	EDT	251	A
USGS	01470761	2020-05-30 05:00	EDT	253	A
USGS	01470761	2020-05-30 05:15	EDT	255	A
USGS	01470761	2020-05-30 05:30	EDT	257	A
USGS	01470761	2020-05-30 05:45	EDT	262	A
USGS	01470761	2020-05-30 06:00	EDT	262	A
USGS	01470761	2020-05-30 06:15	EDT	264	A
USGS	01470761	2020-05-30 06:30	EDT	267	A
USGS	01470761	2020-05-30 06:45	EDT	269	A
USGS	01470761	2020-05-30 07:00	EDT	271	A
USGS	01470761	2020-05-30 07:15	EDT	274	A
USGS	01470761	2020-05-30 07:30	EDT	274	A
USGS	01470761	2020-05-30 07:45	EDT	276	A
USGS	01470761	2020-05-30 08:00	EDT	279	A
USGS	01470761	2020-05-30 08:15	EDT	281	A
USGS	01470761	2020-05-30 08:30	EDT	283	A
USGS	01470761	2020-05-30 08:45	EDT	286	A
USGS	01470761	2020-05-30 09:00	EDT	288	A
USGS	01470761	2020-05-30 09:15	EDT	291	A
USGS	01470761	2020-05-30 09:30	EDT	293	A
USGS	01470761	2020-05-30 09:45	EDT	296	A
USGS	01470761	2020-05-30 10:00	EDT	296	A
USGS	01470761	2020-05-30 10:15	EDT	298	A
USGS	01470761	2020-05-30 10:30	EDT	298	A
USGS	01470761	2020-05-30 10:45	EDT	301	A
USGS	01470761	2020-05-30 11:00	EDT	303	A
USGS	01470761	2020-05-30 11:15	EDT	306	A
USGS	01470761	2020-05-30 11:30	EDT	308	A
USGS	01470761	2020-05-30 11:45	EDT	308	A
USGS	01470761	2020-05-30 12:00	EDT	314	A
USGS	01470761	2020-05-30 12:15	EDT	314	A
USGS	01470761	2020-05-30 12:30	EDT	316	A
USGS	01470761	2020-05-30 12:45	EDT	316	A
USGS	01470761	2020-05-30 13:00	EDT	319	A
USGS	01470761	2020-05-30 13:15	EDT	316	A
USGS	01470761	2020-05-30 13:30	EDT	319	A
USGS	01470761	2020-05-30 13:45	EDT	319	A
USGS	01470761	2020-05-30 14:00	EDT	319	A
USGS	01470761	2020-05-30 14:15	EDT	316	A
USGS	01470761	2020-05-30 14:30	EDT	316	A
USGS	01470761	2020-05-30 14:45	EDT	316	A
USGS	01470761	2020-05-30 15:00	EDT	316	A
USGS	01470761	2020-05-30 15:15	EDT	319	A
USGS	01470761	2020-05-30 15:30	EDT	319	A
USGS	01470761	2020-05-30 15:45	EDT	319	A
USGS	01470761	2020-05-30 16:00	EDT	316	A
USGS	01470761	2020-05-30 16:15	EDT	316	A
USGS	01470761	2020-05-30 16:30	EDT	314	A
USGS	01470761	2020-05-30 16:45	EDT	311	A
USGS	01470761	2020-05-30 17:00	EDT	308	A
USGS	01470761	2020-05-30 17:15	EDT	306	A
USGS	01470761	2020-05-30 17:30	EDT	306	A
USGS	01470761	2020-05-30 17:45	EDT	303	A
USGS	01470761	2020-05-30 18:00	EDT	303	A
USGS	01470761	2020-05-30 18:15	EDT	303	A
USGS	01470761	2020-05-30 18:30	EDT	303	A
USGS	01470761	2020-05-30 18:45	EDT	303	A
USGS	01470761	2020-05-30 19:00	EDT	303	A
USGS	01470761	2020-05-30 19:15	EDT	303	A
USGS	01470761	2020-05-30 19:30	EDT	301	A
USGS	01470761	2020-05-30 19:45	EDT	298	A
USGS	01470761	2020-05-30 20:00	EDT	298	A
USGS	01470761	2020-05-30 20:15	EDT	296	A
USGS	01470761	2020-05-30 20:30	EDT	293	A
USGS	01470761	2020-05-30 20:45	EDT	293	A
USGS	01470761	2020-05-30 21:00	EDT	291	A
USGS	01470761	2020-05-30 21:15	EDT	291	A
USGS	01470761	2020-05-30 21:30	EDT	291	A
USGS	01470761	2020-05-30 21:45	EDT	288	A
USGS	01470761	2020-05-30 22:00	EDT	288	A
USGS	01470761	2020-05-30 22:15	EDT	286	A
USGS	01470761	2020-05-30 22:30	EDT	286	A
USGS	01470761	2020-05-30 22:45	EDT	286	A
USGS	01470761	2020-05-30 23:00	EDT	283	A
USGS	01470761	2020-05-30 23:15	EDT	281	A
USGS	01470761	2020-05-30 23:30	EDT	281	A
USGS	01470761	2020-05-30 23:45	EDT	281	A
USGS	01470761	2020-05-31 00:00	EDT	279	A
USGS	01470761	2020-05-31 00:15	EDT	279	A
USGS	01470761	2020-05-31 00:30	EDT	279	A
USGS	01470761	2020-05-31 00:45	EDT	276	A
USGS	01470761	2020-05-31 01:00	EDT	276	A
USGS	01470761	2020-05-31 01:15	EDT	276	A
USGS	01470761	2020-05-31 01:30	EDT	276	A
USGS	01470761	2020-05-31 01:45	EDT	276	A
USGS	01470761	2020-05-31 02:00	EDT	274	A
USGS	01470761	2020-05-31 02:15	EDT	274	A
USGS	01470761	2020-05-31 02:30	EDT	274	A
USGS	01470761	2020-05-31 02:45	EDT	269	A
USGS	01470761	2020-05-31 03:00	EDT	267	A
USGS	01470761	2020-05-31 03:15	EDT	264	A
USGS	01470761	2020-05-31 03:30	EDT	264	A
USGS	01470761	2020-05-31 03:45	EDT	262	A
USGS	01470761	2020-05-31 04:00	EDT	262	A
USGS	01470761	2020-05-31 04:15	EDT	260	A
USGS	01470761	2020-05-31 04:30	EDT	257	A
USGS	01470761	2020-05-31 04:45	EDT	255	A
USGS	01470761	2020-05-31 05:00	EDT	255	A
USGS	01470761	2020-05-31 05:15	EDT	253	A
USGS	01470761	2020-05-31 05:30	EDT	253	A
USGS	01470761	2020-05-31 05:45	EDT	253	A
USGS	01470761	2020-05-31 06:00	EDT	250	A
USGS	01470761	2020-05-31 06:15	EDT	250	A
USGS	01470761	2020-05-31 06:30	EDT	248	A
USGS	01470761	2020-05-31 06:45	EDT	248	A
USGS	01470761	2020-05-31 07:00	EDT	246	A
USGS	01470761	2020-05-31 07:15	EDT	246	A
USGS	01470761	2020-05-31 07:30	EDT	244	A
USGS	01470761	2020-05-31 07:45	EDT	244	A
USGS	01470761	2020-05-31 08:00	EDT	241	A
USGS	01470761	2020-05-31 08:15	EDT	241	A
USGS	01470761	2020-05-31 08:30	EDT	239	A
USGS	01470761	2020-05-31 08:45	EDT	239	A
USGS	01470761	2020-05-31 09:00	EDT	239	A
USGS	01470761	2020-05-31 09:15	EDT	239	A
USGS	01470761	2020-05-31 09:30	EDT	239	A
USGS	01470761	2020-05-31 09:45	EDT	239	A
USGS	01470761	2020-05-31 10:00	EDT	237	A
USGS	01470761	2020-05-31 10:15	EDT	237	A
USGS	01470761	2020-05-31 10:30	EDT	237	A
USGS	01470761	2020-05-31 10:45	EDT	235	A
USGS	01470761	2020-05-31 11:00	EDT	235	A
USGS	01470761	2020-05-31 11:15	EDT	237	A
USGS	01470761	2020-05-31 11:30	EDT	235	A
USGS	01470761	2020-05-31 11:45	EDT	233	A
USGS	01470761	2020-05-31 12:00	EDT	230	A
USGS	01470761	2020-05-31 12:15	EDT	230	A
USGS	01470761	2020-05-31 12:30	EDT	230	A
USGS	01470761	2020-05-31 12:45	EDT	228	A
USGS	01470761	2020-05-31 13:00	EDT	226	A
USGS	01470761	2020-05-31 13:15	EDT	226	A
USGS	01470761	2020-05-31 13:30	EDT	226	A
USGS	01470761	2020-05-31 13:45	EDT	224	A
USGS	01470761	2020-05-31 14:00	EDT	224	A
USGS	01470761	2020-05-31 14:15	EDT	222	A
USGS	01470761	2020-05-31 14:30	EDT	222	A
USGS	01470761	2020-05-31 14:45	EDT	222	A
USGS	01470761	2020-05-31 15:00	EDT	220	A
USGS	01470761	2020-05-31 15:15	EDT	220	A
USGS	01470761	2020-05-31 15:30	EDT	220	A
USGS	01470761	2020-05-31 15:45	EDT	220	A
USGS	01470761	2020-05-31 16:00	EDT	218	A
USGS	01470761	2020-05-31 16:15	EDT	218	A
USGS	01470761	2020-05-31 16:30	EDT	218	A
USGS	01470761	2020-05-31 16:45	EDT	218	A
USGS	01470761	2020-05-31 17:00	EDT	218	A
USGS	01470761	2020-05-31 17:15	EDT	218	A
USGS	01470761	2020-05-31 17:30	EDT	216	A
USGS	01470761	2020-05-31 17:45	EDT	216	A
USGS	01470761	2020-05-31 18:00	EDT	216	A
USGS	01470761	2020-05-31 18:15	EDT	216	A
USGS	01470761	2020-05-31 18:30	EDT	214	A
USGS	01470761	2020-05-31 18:45	EDT	214	A
USGS	01470761	2020-05-31 19:00	EDT	214	A
USGS	01470761	2020-05-31 19:15	EDT	214	A
USGS	01470761	2020-05-31 19:30	EDT	214	A
USGS	01470761	2020-05-31 19:45	EDT	214	A
USGS	01470761	2020-05-31 20:00	EDT	214	A
USGS	01470761	2020-05-31 20:15	EDT	212	A
USGS	01470761	2020-05-31 20:30	EDT	212	A
USGS	01470761	2020-05-31 20:45	EDT	210	A
USGS	01470761	2020-05-31 21:00	EDT	210	A
USGS	01470761	2020-05-31 21:15	EDT	208	A
USGS	01470761	2020-05-31 21:30	EDT	208	A
USGS	01470761	2020-05-31 21:45	EDT	206	A
USGS	01470761	2020-05-31 22:00	EDT	204	A
USGS	01470761	2020-05-31 22:15	EDT	204	A
USGS	01470761	2020-05-31 22:30	EDT	204	A
USGS	01470761	2020-05-31 22:45	EDT	206	A
USGS	01470761	2020-05-31 23:00	EDT	206	A
USGS	01470761	2020-05-31 23:15	EDT	206	A
USGS	01470761	2020-05-31 23:30	EDT	204	A
USGS	01470761	2020-05-31 23:45	EDT	204	A
USGS	01470761	2020-06-01 00:00	EDT	202	A
USGS	01470761	2020-06-01 00:15	EDT	200	A
USGS	01470761	2020-06-01 00:30	EDT	200	A
USGS	01470761	2020-06-01 00:45	EDT	200	A
USGS	01470761	2020-06-01 01:00	EDT	200	A
USGS	01470761	2020-06-01 01:15	EDT	200	A
USGS	01470761	2020-06-01 01:30	EDT	198	A
USGS	01470761	2020-06-01 01:45	EDT	198	A
