# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-07-28 16:21:05 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01432055 Lackawaxen River near Baoba, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01432055
#            TS   parameter     Description
#        292366       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	292366_00060	292366_00060_cd
USGS	01432055	2021-07-01 08:30	EDT	1040	A
USGS	01432055	2021-07-01 08:45	EDT	944	A
USGS	01432055	2021-07-01 09:00	EDT	913	A
USGS	01432055	2021-07-01 09:15	EDT	902	A
USGS	01432055	2021-07-01 09:30	EDT	902	A
USGS	01432055	2021-07-01 09:45	EDT	902	A
USGS	01432055	2021-07-01 10:00	EDT	902	A
USGS	01432055	2021-07-01 10:15	EDT	902	A
USGS	01432055	2021-07-01 10:30	EDT	902	A
USGS	01432055	2021-07-01 10:45	EDT	997	A
USGS	01432055	2021-07-01 11:00	EDT	1050	A
USGS	01432055	2021-07-01 11:15	EDT	1060	A
USGS	01432055	2021-07-01 11:30	EDT	1060	A
USGS	01432055	2021-07-01 11:45	EDT	1070	A
USGS	01432055	2021-07-01 12:00	EDT	1050	A
USGS	01432055	2021-07-01 12:15	EDT	1070	A
USGS	01432055	2021-07-01 12:30	EDT	1050	A
USGS	01432055	2021-07-01 12:45	EDT	944	A
USGS	01432055	2021-07-01 13:00	EDT	923	A
USGS	01432055	2021-07-01 13:15	EDT	913	A
USGS	01432055	2021-07-01 13:30	EDT	902	A
USGS	01432055	2021-07-01 13:45	EDT	913	A
USGS	01432055	2021-07-01 14:00	EDT	913	A
USGS	01432055	2021-07-01 14:15	EDT	902	A
USGS	01432055	2021-07-01 14:30	EDT	902	A
USGS	01432055	2021-07-01 14:45	EDT	913	A
USGS	01432055	2021-07-01 15:00	EDT	913	A
USGS	01432055	2021-07-01 15:15	EDT	913	A
USGS	01432055	2021-07-01 15:30	EDT	902	A
USGS	01432055	2021-07-01 15:45	EDT	745	A
USGS	01432055	2021-07-01 16:00	EDT	627	A
USGS	01432055	2021-07-01 16:15	EDT	583	A
USGS	01432055	2021-07-01 16:30	EDT	574	A
USGS	01432055	2021-07-01 16:45	EDT	574	A
USGS	01432055	2021-07-01 17:00	EDT	574	A
USGS	01432055	2021-07-01 17:15	EDT	574	A
USGS	01432055	2021-07-01 17:30	EDT	574	A
USGS	01432055	2021-07-01 17:45	EDT	496	A
USGS	01432055	2021-07-01 18:00	EDT	365	A
USGS	01432055	2021-07-01 18:15	EDT	294	A
USGS	01432055	2021-07-01 18:30	EDT	258	A
USGS	01432055	2021-07-01 18:45	EDT	252	A
USGS	01432055	2021-07-01 19:00	EDT	252	A
USGS	01432055	2021-07-01 19:15	EDT	252	A
USGS	01432055	2021-07-01 19:30	EDT	245	A
USGS	01432055	2021-07-01 19:45	EDT	252	A
USGS	01432055	2021-07-01 20:00	EDT	252	A
USGS	01432055	2021-07-01 20:15	EDT	245	A
USGS	01432055	2021-07-01 20:30	EDT	245	A
USGS	01432055	2021-07-01 20:45	EDT	245	A
USGS	01432055	2021-07-01 21:00	EDT	245	A
USGS	01432055	2021-07-01 21:15	EDT	245	A
USGS	01432055	2021-07-01 21:30	EDT	245	A
USGS	01432055	2021-07-01 21:45	EDT	245	A
USGS	01432055	2021-07-01 22:00	EDT	245	A
USGS	01432055	2021-07-01 22:15	EDT	245	A
USGS	01432055	2021-07-01 22:30	EDT	245	A
USGS	01432055	2021-07-01 22:45	EDT	245	A
USGS	01432055	2021-07-01 23:00	EDT	245	A
USGS	01432055	2021-07-01 23:15	EDT	245	A
USGS	01432055	2021-07-01 23:30	EDT	238	A
USGS	01432055	2021-07-01 23:45	EDT	245	A
USGS	01432055	2021-07-02 00:00	EDT	245	A
USGS	01432055	2021-07-02 00:15	EDT	238	A
USGS	01432055	2021-07-02 00:30	EDT	238	A
USGS	01432055	2021-07-02 00:45	EDT	245	A
USGS	01432055	2021-07-02 01:00	EDT	245	A
USGS	01432055	2021-07-02 01:15	EDT	245	A
USGS	01432055	2021-07-02 01:30	EDT	245	A
USGS	01432055	2021-07-02 01:45	EDT	245	A
USGS	01432055	2021-07-02 02:00	EDT	245	A
USGS	01432055	2021-07-02 02:15	EDT	252	A
USGS	01432055	2021-07-02 02:30	EDT	245	A
USGS	01432055	2021-07-02 02:45	EDT	245	A
USGS	01432055	2021-07-02 03:00	EDT	245	A
USGS	01432055	2021-07-02 03:15	EDT	245	A
USGS	01432055	2021-07-02 03:30	EDT	245	A
USGS	01432055	2021-07-02 03:45	EDT	245	A
USGS	01432055	2021-07-02 04:00	EDT	245	A
USGS	01432055	2021-07-02 04:15	EDT	245	A
USGS	01432055	2021-07-02 04:30	EDT	245	A
USGS	01432055	2021-07-02 04:45	EDT	245	A
USGS	01432055	2021-07-02 05:00	EDT	245	A
USGS	01432055	2021-07-02 05:15	EDT	252	A
USGS	01432055	2021-07-02 05:30	EDT	245	A
USGS	01432055	2021-07-02 05:45	EDT	287	A
USGS	01432055	2021-07-02 06:00	EDT	496	A
USGS	01432055	2021-07-02 06:15	EDT	565	A
USGS	01432055	2021-07-02 06:30	EDT	583	A
USGS	01432055	2021-07-02 06:45	EDT	592	A
USGS	01432055	2021-07-02 07:00	EDT	592	A
USGS	01432055	2021-07-02 07:15	EDT	592	A
USGS	01432055	2021-07-02 07:30	EDT	592	A
USGS	01432055	2021-07-02 07:45	EDT	583	A
USGS	01432055	2021-07-02 08:00	EDT	592	A
USGS	01432055	2021-07-02 08:15	EDT	592	A
USGS	01432055	2021-07-02 08:30	EDT	592	A
USGS	01432055	2021-07-02 08:45	EDT	592	A
USGS	01432055	2021-07-02 09:00	EDT	592	A
USGS	01432055	2021-07-02 09:15	EDT	592	A
USGS	01432055	2021-07-02 09:30	EDT	592	A
USGS	01432055	2021-07-02 09:45	EDT	601	A
USGS	01432055	2021-07-02 10:00	EDT	592	A
USGS	01432055	2021-07-02 10:15	EDT	592	A
USGS	01432055	2021-07-02 10:30	EDT	592	A
USGS	01432055	2021-07-02 10:45	EDT	672	A
USGS	01432055	2021-07-02 11:00	EDT	736	A
USGS	01432055	2021-07-02 11:15	EDT	755	A
USGS	01432055	2021-07-02 11:30	EDT	764	A
USGS	01432055	2021-07-02 11:45	EDT	933	A
USGS	01432055	2021-07-02 12:00	EDT	986	A
USGS	01432055	2021-07-02 12:15	EDT	986	A
USGS	01432055	2021-07-02 12:30	EDT	1040	A
USGS	01432055	2021-07-02 12:45	EDT	1200	A
USGS	01432055	2021-07-02 13:00	EDT	1230	A
USGS	01432055	2021-07-02 13:15	EDT	1230	A
USGS	01432055	2021-07-02 13:30	EDT	1220	A
USGS	01432055	2021-07-02 13:45	EDT	1220	A
USGS	01432055	2021-07-02 14:00	EDT	1230	A
USGS	01432055	2021-07-02 14:15	EDT	1220	A
USGS	01432055	2021-07-02 14:30	EDT	1220	A
USGS	01432055	2021-07-02 14:45	EDT	1220	A
USGS	01432055	2021-07-02 15:00	EDT	1220	A
USGS	01432055	2021-07-02 15:15	EDT	1220	A
USGS	01432055	2021-07-02 15:30	EDT	1220	A
USGS	01432055	2021-07-02 15:45	EDT	1220	A
USGS	01432055	2021-07-02 16:00	EDT	1220	A
USGS	01432055	2021-07-02 16:15	EDT	1220	A
USGS	01432055	2021-07-02 16:30	EDT	1220	A
USGS	01432055	2021-07-02 16:45	EDT	1220	A
USGS	01432055	2021-07-02 17:00	EDT	1220	A
USGS	01432055	2021-07-02 17:15	EDT	1220	A
USGS	01432055	2021-07-02 17:30	EDT	1210	A
USGS	01432055	2021-07-02 17:45	EDT	1100	A
USGS	01432055	2021-07-02 18:00	EDT	699	A
USGS	01432055	2021-07-02 18:15	EDT	424	A
USGS	01432055	2021-07-02 18:30	EDT	316	A
USGS	01432055	2021-07-02 18:45	EDT	265	A
USGS	01432055	2021-07-02 19:00	EDT	252	A
USGS	01432055	2021-07-02 19:15	EDT	245	A
USGS	01432055	2021-07-02 19:30	EDT	245	A
USGS	01432055	2021-07-02 19:45	EDT	245	A
USGS	01432055	2021-07-02 20:00	EDT	245	A
USGS	01432055	2021-07-02 20:15	EDT	238	A
USGS	01432055	2021-07-02 20:30	EDT	245	A
USGS	01432055	2021-07-02 20:45	EDT	238	A
USGS	01432055	2021-07-02 21:00	EDT	238	A
USGS	01432055	2021-07-02 21:15	EDT	238	A
USGS	01432055	2021-07-02 21:30	EDT	238	A
USGS	01432055	2021-07-02 21:45	EDT	238	A
USGS	01432055	2021-07-02 22:00	EDT	238	A
USGS	01432055	2021-07-02 22:15	EDT	232	A
USGS	01432055	2021-07-02 22:30	EDT	238	A
USGS	01432055	2021-07-02 22:45	EDT	238	A
USGS	01432055	2021-07-02 23:00	EDT	238	A
USGS	01432055	2021-07-02 23:15	EDT	238	A
USGS	01432055	2021-07-02 23:30	EDT	232	A
USGS	01432055	2021-07-02 23:45	EDT	238	A
USGS	01432055	2021-07-03 00:00	EDT	232	A
USGS	01432055	2021-07-03 00:15	EDT	232	A
USGS	01432055	2021-07-03 00:30	EDT	232	A
USGS	01432055	2021-07-03 00:45	EDT	232	A
USGS	01432055	2021-07-03 01:00	EDT	232	A
USGS	01432055	2021-07-03 01:15	EDT	232	A
USGS	01432055	2021-07-03 01:30	EDT	232	A
USGS	01432055	2021-07-03 01:45	EDT	232	A
USGS	01432055	2021-07-03 02:00	EDT	238	A
USGS	01432055	2021-07-03 02:15	EDT	232	A
USGS	01432055	2021-07-03 02:30	EDT	232	A
USGS	01432055	2021-07-03 02:45	EDT	232	A
USGS	01432055	2021-07-03 03:00	EDT	232	A
USGS	01432055	2021-07-03 03:15	EDT	232	A
USGS	01432055	2021-07-03 03:30	EDT	232	A
USGS	01432055	2021-07-03 03:45	EDT	232	A
USGS	01432055	2021-07-03 04:00	EDT	232	A
USGS	01432055	2021-07-03 04:15	EDT	232	A
USGS	01432055	2021-07-03 04:30	EDT	232	A
USGS	01432055	2021-07-03 04:45	EDT	232	A
USGS	01432055	2021-07-03 05:00	EDT	225	A
USGS	01432055	2021-07-03 05:15	EDT	232	A
USGS	01432055	2021-07-03 05:30	EDT	232	A
USGS	01432055	2021-07-03 05:45	EDT	232	A
USGS	01432055	2021-07-03 06:00	EDT	232	A
USGS	01432055	2021-07-03 06:15	EDT	232	A
USGS	01432055	2021-07-03 06:30	EDT	232	A
USGS	01432055	2021-07-03 06:45	EDT	232	A
USGS	01432055	2021-07-03 07:00	EDT	232	A
USGS	01432055	2021-07-03 07:15	EDT	232	A
USGS	01432055	2021-07-03 07:30	EDT	225	A
USGS	01432055	2021-07-03 07:45	EDT	232	A
USGS	01432055	2021-07-03 08:00	EDT	232	A
USGS	01432055	2021-07-03 08:15	EDT	238	A
USGS	01432055	2021-07-03 08:30	EDT	245	A
USGS	01432055	2021-07-03 08:45	EDT	252	A
USGS	01432055	2021-07-03 09:00	EDT	265	A
USGS	01432055	2021-07-03 09:15	EDT	287	A
USGS	01432055	2021-07-03 09:30	EDT	323	A
USGS	01432055	2021-07-03 09:45	EDT	358	A
USGS	01432055	2021-07-03 10:00	EDT	386	A
USGS	01432055	2021-07-03 10:15	EDT	416	A
USGS	01432055	2021-07-03 10:30	EDT	440	A
USGS	01432055	2021-07-03 10:45	EDT	463	A
USGS	01432055	2021-07-03 11:00	EDT	480	A
USGS	01432055	2021-07-03 11:15	EDT	496	A
USGS	01432055	2021-07-03 11:30	EDT	505	A
USGS	01432055	2021-07-03 11:45	EDT	505	A
USGS	01432055	2021-07-03 12:00	EDT	513	A
USGS	01432055	2021-07-03 12:15	EDT	505	A
USGS	01432055	2021-07-03 12:30	EDT	513	A
USGS	01432055	2021-07-03 12:45	EDT	505	A
USGS	01432055	2021-07-03 13:00	EDT	505	A
USGS	01432055	2021-07-03 13:15	EDT	505	A
USGS	01432055	2021-07-03 13:30	EDT	505	A
USGS	01432055	2021-07-03 13:45	EDT	496	A
USGS	01432055	2021-07-03 14:00	EDT	496	A
USGS	01432055	2021-07-03 14:15	EDT	496	A
USGS	01432055	2021-07-03 14:30	EDT	488	A
USGS	01432055	2021-07-03 14:45	EDT	488	A
USGS	01432055	2021-07-03 15:00	EDT	480	A
USGS	01432055	2021-07-03 15:15	EDT	480	A
USGS	01432055	2021-07-03 15:30	EDT	472	A
USGS	01432055	2021-07-03 15:45	EDT	472	A
USGS	01432055	2021-07-03 16:00	EDT	463	A
USGS	01432055	2021-07-03 16:15	EDT	463	A
USGS	01432055	2021-07-03 16:30	EDT	463	A
USGS	01432055	2021-07-03 16:45	EDT	455	A
USGS	01432055	2021-07-03 17:00	EDT	455	A
USGS	01432055	2021-07-03 17:15	EDT	455	A
USGS	01432055	2021-07-03 17:30	EDT	455	A
USGS	01432055	2021-07-03 17:45	EDT	448	A
USGS	01432055	2021-07-03 18:00	EDT	448	A
USGS	01432055	2021-07-03 18:15	EDT	448	A
USGS	01432055	2021-07-03 18:30	EDT	463	A
USGS	01432055	2021-07-03 18:45	EDT	463	A
USGS	01432055	2021-07-03 19:00	EDT	472	A
USGS	01432055	2021-07-03 19:15	EDT	463	A
USGS	01432055	2021-07-03 19:30	EDT	472	A
USGS	01432055	2021-07-03 19:45	EDT	472	A
USGS	01432055	2021-07-03 20:00	EDT	472	A
USGS	01432055	2021-07-03 20:15	EDT	480	A
USGS	01432055	2021-07-03 20:30	EDT	488	A
USGS	01432055	2021-07-03 20:45	EDT	496	A
USGS	01432055	2021-07-03 21:00	EDT	521	A
USGS	01432055	2021-07-03 21:15	EDT	539	A
USGS	01432055	2021-07-03 21:30	EDT	556	A
USGS	01432055	2021-07-03 21:45	EDT	574	A
USGS	01432055	2021-07-03 22:00	EDT	583	A
USGS	01432055	2021-07-03 22:15	EDT	583	A
USGS	01432055	2021-07-03 22:30	EDT	592	A
USGS	01432055	2021-07-03 22:45	EDT	583	A
USGS	01432055	2021-07-03 23:00	EDT	592	A
USGS	01432055	2021-07-03 23:15	EDT	592	A
USGS	01432055	2021-07-03 23:30	EDT	583	A
USGS	01432055	2021-07-03 23:45	EDT	574	A
USGS	01432055	2021-07-04 00:00	EDT	574	A
USGS	01432055	2021-07-04 00:15	EDT	574	A
USGS	01432055	2021-07-04 00:30	EDT	565	A
USGS	01432055	2021-07-04 00:45	EDT	565	A
USGS	01432055	2021-07-04 01:00	EDT	556	A
USGS	01432055	2021-07-04 01:15	EDT	556	A
USGS	01432055	2021-07-04 01:30	EDT	556	A
USGS	01432055	2021-07-04 01:45	EDT	556	A
USGS	01432055	2021-07-04 02:00	EDT	556	A
USGS	01432055	2021-07-04 02:15	EDT	565	A
USGS	01432055	2021-07-04 02:30	EDT	574	A
USGS	01432055	2021-07-04 02:45	EDT	583	A
USGS	01432055	2021-07-04 03:00	EDT	601	A
USGS	01432055	2021-07-04 03:15	EDT	610	A
USGS	01432055	2021-07-04 03:30	EDT	627	A
USGS	01432055	2021-07-04 03:45	EDT	645	A
USGS	01432055	2021-07-04 04:00	EDT	663	A
USGS	01432055	2021-07-04 04:15	EDT	672	A
USGS	01432055	2021-07-04 04:30	EDT	699	A
USGS	01432055	2021-07-04 04:45	EDT	708	A
USGS	01432055	2021-07-04 05:00	EDT	717	A
USGS	01432055	2021-07-04 05:15	EDT	736	A
USGS	01432055	2021-07-04 05:30	EDT	764	A
USGS	01432055	2021-07-04 05:45	EDT	1030	A
USGS	01432055	2021-07-04 06:00	EDT	1130	A
USGS	01432055	2021-07-04 06:15	EDT	1150	A
USGS	01432055	2021-07-04 06:30	EDT	1160	A
USGS	01432055	2021-07-04 06:45	EDT	1180	A
USGS	01432055	2021-07-04 07:00	EDT	1160	A
USGS	01432055	2021-07-04 07:15	EDT	1180	A
USGS	01432055	2021-07-04 07:30	EDT	1160	A
USGS	01432055	2021-07-04 07:45	EDT	1160	A
USGS	01432055	2021-07-04 08:00	EDT	1180	A
USGS	01432055	2021-07-04 08:15	EDT	1190	A
USGS	01432055	2021-07-04 08:30	EDT	1180	A
USGS	01432055	2021-07-04 08:45	EDT	1190	A
USGS	01432055	2021-07-04 09:00	EDT	1180	A
USGS	01432055	2021-07-04 09:15	EDT	1180	A
USGS	01432055	2021-07-04 09:30	EDT	1160	A
USGS	01432055	2021-07-04 09:45	EDT	1160	A
USGS	01432055	2021-07-04 10:00	EDT	1160	A
USGS	01432055	2021-07-04 10:15	EDT	1150	A
USGS	01432055	2021-07-04 10:30	EDT	1150	A
USGS	01432055	2021-07-04 10:45	EDT	1150	A
USGS	01432055	2021-07-04 11:00	EDT	1150	A
USGS	01432055	2021-07-04 11:15	EDT	1140	A
USGS	01432055	2021-07-04 11:30	EDT	1130	A
USGS	01432055	2021-07-04 11:45	EDT	1140	A
USGS	01432055	2021-07-04 12:00	EDT	1130	A
USGS	01432055	2021-07-04 12:15	EDT	1130	A
USGS	01432055	2021-07-04 12:30	EDT	1120	A
USGS	01432055	2021-07-04 12:45	EDT	1130	A
USGS	01432055	2021-07-04 13:00	EDT	1120	A
USGS	01432055	2021-07-04 13:15	EDT	1120	A
USGS	01432055	2021-07-04 13:30	EDT	1110	A
USGS	01432055	2021-07-04 13:45	EDT	1110	A
USGS	01432055	2021-07-04 14:00	EDT	1080	A
USGS	01432055	2021-07-04 14:15	EDT	1080	A
USGS	01432055	2021-07-04 14:30	EDT	1080	A
USGS	01432055	2021-07-04 14:45	EDT	1070	A
USGS	01432055	2021-07-04 15:00	EDT	1070	A
USGS	01432055	2021-07-04 15:15	EDT	1070	A
USGS	01432055	2021-07-04 15:30	EDT	1060	A
USGS	01432055	2021-07-04 15:45	EDT	1060	A
USGS	01432055	2021-07-04 16:00	EDT	1060	A
USGS	01432055	2021-07-04 16:15	EDT	1050	A
USGS	01432055	2021-07-04 16:30	EDT	1040	A
USGS	01432055	2021-07-04 16:45	EDT	1040	A
USGS	01432055	2021-07-04 17:00	EDT	1030	A
USGS	01432055	2021-07-04 17:15	EDT	1030	A
USGS	01432055	2021-07-04 17:30	EDT	1020	A
USGS	01432055	2021-07-04 17:45	EDT	1020	A
USGS	01432055	2021-07-04 18:00	EDT	1010	A
USGS	01432055	2021-07-04 18:15	EDT	832	A
USGS	01432055	2021-07-04 18:30	EDT	690	A
USGS	01432055	2021-07-04 18:45	EDT	645	A
USGS	01432055	2021-07-04 19:00	EDT	636	A
USGS	01432055	2021-07-04 19:15	EDT	627	A
USGS	01432055	2021-07-04 19:30	EDT	619	A
USGS	01432055	2021-07-04 19:45	EDT	610	A
USGS	01432055	2021-07-04 20:00	EDT	610	A
USGS	01432055	2021-07-04 20:15	EDT	601	A
USGS	01432055	2021-07-04 20:30	EDT	601	A
USGS	01432055	2021-07-04 20:45	EDT	592	A
USGS	01432055	2021-07-04 21:00	EDT	592	A
USGS	01432055	2021-07-04 21:15	EDT	583	A
USGS	01432055	2021-07-04 21:30	EDT	583	A
USGS	01432055	2021-07-04 21:45	EDT	574	A
USGS	01432055	2021-07-04 22:00	EDT	565	A
USGS	01432055	2021-07-04 22:15	EDT	565	A
USGS	01432055	2021-07-04 22:30	EDT	556	A
USGS	01432055	2021-07-04 22:45	EDT	547	A
USGS	01432055	2021-07-04 23:00	EDT	547	A
USGS	01432055	2021-07-04 23:15	EDT	547	A
USGS	01432055	2021-07-04 23:30	EDT	539	A
USGS	01432055	2021-07-04 23:45	EDT	530	A
USGS	01432055	2021-07-05 00:00	EDT	530	A
USGS	01432055	2021-07-05 00:15	EDT	521	A
USGS	01432055	2021-07-05 00:30	EDT	521	A
USGS	01432055	2021-07-05 00:45	EDT	513	A
USGS	01432055	2021-07-05 01:00	EDT	513	A
USGS	01432055	2021-07-05 01:15	EDT	505	A
USGS	01432055	2021-07-05 01:30	EDT	505	A
USGS	01432055	2021-07-05 01:45	EDT	505	A
USGS	01432055	2021-07-05 02:00	EDT	496	A
USGS	01432055	2021-07-05 02:15	EDT	488	A
USGS	01432055	2021-07-05 02:30	EDT	488	A
USGS	01432055	2021-07-05 02:45	EDT	488	A
USGS	01432055	2021-07-05 03:00	EDT	488	A
USGS	01432055	2021-07-05 03:15	EDT	480	A
USGS	01432055	2021-07-05 03:30	EDT	480	A
USGS	01432055	2021-07-05 03:45	EDT	472	A
USGS	01432055	2021-07-05 04:00	EDT	472	A
USGS	01432055	2021-07-05 04:15	EDT	463	A
USGS	01432055	2021-07-05 04:30	EDT	463	A
USGS	01432055	2021-07-05 04:45	EDT	463	A
USGS	01432055	2021-07-05 05:00	EDT	455	A
USGS	01432055	2021-07-05 05:15	EDT	455	A
USGS	01432055	2021-07-05 05:30	EDT	455	A
USGS	01432055	2021-07-05 05:45	EDT	627	A
USGS	01432055	2021-07-05 06:00	EDT	774	A
USGS	01432055	2021-07-05 06:15	EDT	793	A
USGS	01432055	2021-07-05 06:30	EDT	793	A
USGS	01432055	2021-07-05 06:45	EDT	783	A
USGS	01432055	2021-07-05 07:00	EDT	774	A
USGS	01432055	2021-07-05 07:15	EDT	774	A
USGS	01432055	2021-07-05 07:30	EDT	774	A
USGS	01432055	2021-07-05 07:45	EDT	774	A
USGS	01432055	2021-07-05 08:00	EDT	774	A
USGS	01432055	2021-07-05 08:15	EDT	764	A
USGS	01432055	2021-07-05 08:30	EDT	764	A
USGS	01432055	2021-07-05 08:45	EDT	764	A
USGS	01432055	2021-07-05 09:00	EDT	764	A
USGS	01432055	2021-07-05 09:15	EDT	764	A
USGS	01432055	2021-07-05 09:30	EDT	755	A
USGS	01432055	2021-07-05 09:45	EDT	755	A
USGS	01432055	2021-07-05 10:00	EDT	764	A
USGS	01432055	2021-07-05 10:15	EDT	755	A
USGS	01432055	2021-07-05 10:30	EDT	755	A
USGS	01432055	2021-07-05 10:45	EDT	755	A
USGS	01432055	2021-07-05 11:00	EDT	755	A
USGS	01432055	2021-07-05 11:15	EDT	745	A
USGS	01432055	2021-07-05 11:30	EDT	745	A
USGS	01432055	2021-07-05 11:45	EDT	745	A
USGS	01432055	2021-07-05 12:00	EDT	745	A
USGS	01432055	2021-07-05 12:15	EDT	745	A
USGS	01432055	2021-07-05 12:30	EDT	745	A
USGS	01432055	2021-07-05 12:45	EDT	736	A
USGS	01432055	2021-07-05 13:00	EDT	736	A
USGS	01432055	2021-07-05 13:15	EDT	736	A
USGS	01432055	2021-07-05 13:30	EDT	726	A
USGS	01432055	2021-07-05 13:45	EDT	726	A
USGS	01432055	2021-07-05 14:00	EDT	726	A
USGS	01432055	2021-07-05 14:15	EDT	726	A
USGS	01432055	2021-07-05 14:30	EDT	726	A
USGS	01432055	2021-07-05 14:45	EDT	726	A
USGS	01432055	2021-07-05 15:00	EDT	726	A
USGS	01432055	2021-07-05 15:15	EDT	726	A
USGS	01432055	2021-07-05 15:30	EDT	726	A
USGS	01432055	2021-07-05 15:45	EDT	726	A
USGS	01432055	2021-07-05 16:00	EDT	717	A
USGS	01432055	2021-07-05 16:15	EDT	717	A
USGS	01432055	2021-07-05 16:30	EDT	717	A
USGS	01432055	2021-07-05 16:45	EDT	601	A
USGS	01432055	2021-07-05 17:00	EDT	455	A
USGS	01432055	2021-07-05 17:15	EDT	394	A
USGS	01432055	2021-07-05 17:30	EDT	372	A
USGS	01432055	2021-07-05 17:45	EDT	372	A
USGS	01432055	2021-07-05 18:00	EDT	365	A
USGS	01432055	2021-07-05 18:15	EDT	365	A
USGS	01432055	2021-07-05 18:30	EDT	365	A
USGS	01432055	2021-07-05 18:45	EDT	365	A
USGS	01432055	2021-07-05 19:00	EDT	365	A
USGS	01432055	2021-07-05 19:15	EDT	358	A
USGS	01432055	2021-07-05 19:30	EDT	365	A
USGS	01432055	2021-07-05 19:45	EDT	358	A
USGS	01432055	2021-07-05 20:00	EDT	358	A
USGS	01432055	2021-07-05 20:15	EDT	358	A
USGS	01432055	2021-07-05 20:30	EDT	358	A
USGS	01432055	2021-07-05 20:45	EDT	358	A
USGS	01432055	2021-07-05 21:00	EDT	350	A
USGS	01432055	2021-07-05 21:15	EDT	350	A
USGS	01432055	2021-07-05 21:30	EDT	350	A
USGS	01432055	2021-07-05 21:45	EDT	350	A
USGS	01432055	2021-07-05 22:00	EDT	350	A
USGS	01432055	2021-07-05 22:15	EDT	350	A
USGS	01432055	2021-07-05 22:30	EDT	350	A
USGS	01432055	2021-07-05 22:45	EDT	343	A
USGS	01432055	2021-07-05 23:00	EDT	350	A
USGS	01432055	2021-07-05 23:15	EDT	343	A
USGS	01432055	2021-07-05 23:30	EDT	343	A
USGS	01432055	2021-07-05 23:45	EDT	343	A
USGS	01432055	2021-07-06 00:00	EDT	343	A
USGS	01432055	2021-07-06 00:15	EDT	343	A
USGS	01432055	2021-07-06 00:30	EDT	337	A
USGS	01432055	2021-07-06 00:45	EDT	401	A
USGS	01432055	2021-07-06 01:00	EDT	547	A
USGS	01432055	2021-07-06 01:15	EDT	601	A
USGS	01432055	2021-07-06 01:30	EDT	601	A
USGS	01432055	2021-07-06 01:45	EDT	601	A
USGS	01432055	2021-07-06 02:00	EDT	601	A
USGS	01432055	2021-07-06 02:15	EDT	601	A
USGS	01432055	2021-07-06 02:30	EDT	592	A
USGS	01432055	2021-07-06 02:45	EDT	592	A
USGS	01432055	2021-07-06 03:00	EDT	583	A
USGS	01432055	2021-07-06 03:15	EDT	583	A
USGS	01432055	2021-07-06 03:30	EDT	583	A
USGS	01432055	2021-07-06 03:45	EDT	583	A
USGS	01432055	2021-07-06 04:00	EDT	583	A
USGS	01432055	2021-07-06 04:15	EDT	583	A
USGS	01432055	2021-07-06 04:30	EDT	583	A
USGS	01432055	2021-07-06 04:45	EDT	619	A
USGS	01432055	2021-07-06 05:00	EDT	663	A
USGS	01432055	2021-07-06 05:15	EDT	672	A
USGS	01432055	2021-07-06 05:30	EDT	726	A
USGS	01432055	2021-07-06 05:45	EDT	923	A
USGS	01432055	2021-07-06 06:00	EDT	986	A
USGS	01432055	2021-07-06 06:15	EDT	986	A
USGS	01432055	2021-07-06 06:30	EDT	986	A
USGS	01432055	2021-07-06 06:45	EDT	997	A
USGS	01432055	2021-07-06 07:00	EDT	986	A
USGS	01432055	2021-07-06 07:15	EDT	986	A
USGS	01432055	2021-07-06 07:30	EDT	986	A
USGS	01432055	2021-07-06 07:45	EDT	986	A
USGS	01432055	2021-07-06 08:00	EDT	986	A
USGS	01432055	2021-07-06 08:15	EDT	986	A
USGS	01432055	2021-07-06 08:30	EDT	986	A
USGS	01432055	2021-07-06 08:45	EDT	986	A
USGS	01432055	2021-07-06 09:00	EDT	976	A
USGS	01432055	2021-07-06 09:15	EDT	976	A
USGS	01432055	2021-07-06 09:30	EDT	976	A
USGS	01432055	2021-07-06 09:45	EDT	976	A
USGS	01432055	2021-07-06 10:00	EDT	976	A
USGS	01432055	2021-07-06 10:15	EDT	986	A
USGS	01432055	2021-07-06 10:30	EDT	976	A
USGS	01432055	2021-07-06 10:45	EDT	976	A
USGS	01432055	2021-07-06 11:00	EDT	986	A
USGS	01432055	2021-07-06 11:15	EDT	976	A
USGS	01432055	2021-07-06 11:30	EDT	976	A
USGS	01432055	2021-07-06 11:45	EDT	976	A
USGS	01432055	2021-07-06 12:00	EDT	976	A
USGS	01432055	2021-07-06 12:15	EDT	965	A
USGS	01432055	2021-07-06 12:30	EDT	965	A
